room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
222559,433633,Private room,,Eastern Suburbs,16,5.0,2.0,1.0,140.0,3.0,-33.887732,151.246817,2015-03-21 02:54:47.696
223221,1159541,Private room,,Eastern Suburbs,50,5.0,2.0,1.0,95.0,2.0,-33.875714,151.241121,2015-03-21 08:55:27.180
224685,1148800,Private room,,Inner Sydney,152,5.0,2.0,1.0,99.0,2.0,-33.886667,151.207221,2015-03-21 05:57:29.777
226202,324467,Entire home/apt,,Eastern Suburbs,2,4.5,4.0,2.0,130.0,10.0,-33.925596,151.255794,2015-03-21 05:12:44.482
231112,446489,Entire home/apt,,Eastern Suburbs,5,5.0,2.0,1.0,171.0,6.0,-33.888051,151.280857,2015-03-21 07:07:08.446
232782,1012161,Entire home/apt,,Inner Sydney,12,5.0,2.0,1.0,150.0,1.0,-33.892891,151.209563,2015-03-21 02:13:07.714
232793,433633,Private room,,Eastern Suburbs,15,4.5,2.0,1.0,130.0,3.0,-33.886334,151.244666,2015-03-21 02:41:33.564
232795,433633,Private room,,Eastern Suburbs,13,5.0,2.0,1.0,130.0,3.0,-33.887591,151.246249,2015-03-21 02:46:06.590
233047,163458,Private room,,Eastern Suburbs,27,4.0,2.0,1.0,76.0,2.0,-33.874175,151.274564,2015-03-21 02:35:44.379
560224,2754310,Private room,,Lower Northern Sydney,1,4.0,2.0,1.0,120.0,2.0,-33.820548,151.10299,2015-03-21 02:57:27.422
249100,1305178,Private room,,Lower Northern Sydney,41,5.0,1.0,1.0,98.0,1.0,-33.843734,151.214789,2015-03-20 23:39:02.829
249158,1305383,Entire home/apt,,Inner Sydney,7,4.5,2.0,1.0,201.0,3.0,-33.874212,151.197312,2015-03-21 01:54:25.872
249998,1310233,Entire home/apt,,Eastern Suburbs,13,5.0,4.0,2.0,226.0,2.0,-33.894142,151.251376,2015-03-21 04:45:06.271
250821,299170,Private room,,Eastern Suburbs,2,4.5,2.0,1.0,151.0,3.0,-33.886181,151.276142,2015-03-21 07:00:59.788
251349,4245639,Private room,,Lower Northern Sydney,12,5.0,1.0,1.0,80.0,1.0,-33.833403,151.200502,2015-03-21 07:40:46.670
252452,1324995,Private room,,Inner Sydney,9,4.0,1.0,1.0,95.0,,-33.857872,151.206248,2015-03-21 00:33:25.908
254911,1339070,Entire home/apt,,Eastern Suburbs,16,5.0,3.0,1.0,201.0,1.0,-33.903739,151.267559,2015-03-21 06:45:12.288
255059,1340280,Entire home/apt,,Inner Sydney,12,5.0,,3.0,321.0,7.0,-33.894357,151.177744,2015-03-21 02:26:15.347
255090,1340540,Entire home/apt,,Eastern Suburbs,11,4.5,3.0,1.0,105.0,7.0,-33.876033,151.23413,2015-03-21 03:42:26.205
256569,1347315,Entire home/apt,,Eastern Suburbs,156,4.5,,1.0,130.0,2.0,-33.908901,151.259232,2015-03-21 01:23:23.005
609845,2434370,Private room,,Inner Sydney,11,5.0,2.0,1.0,85.0,2.0,-33.856275,151.175197,2015-03-21 01:12:39.698
259203,1361480,Entire home/apt,,Inner Sydney,8,4.0,,2.0,290.0,2.0,-33.882372,151.217365,2015-03-21 04:22:33.927
260042,1364816,Private room,,Inner Sydney,0,,3.0,1.0,90.0,1.0,-33.888056,151.210499,2015-03-21 07:14:36.679
260692,1324995,Private room,,Inner Sydney,10,4.5,2.0,1.0,135.0,5.0,-33.857232,151.207792,2015-03-21 02:29:15.109
262191,1324995,Private room,,Inner Sydney,10,4.5,1.0,1.0,95.0,7.0,-33.856589,151.207824,2015-03-21 00:58:34.716
262192,1324995,Private room,,Inner Sydney,14,3.5,2.0,1.0,145.0,3.0,-33.857199,151.206192,2015-03-21 01:00:46.535
263539,1383161,Entire home/apt,,Inner Sydney,19,4.5,4.0,1.0,160.0,3.0,-33.876442,151.20388,2015-03-21 03:42:42.049
263680,1140304,Entire home/apt,,Eastern Suburbs,3,4.5,2.0,1.0,251.0,4.0,-33.886893,151.270762,2015-03-20 23:06:48.402
264513,1387801,Entire home/apt,,Lower Northern Sydney,16,4.5,,4.0,481.0,3.0,-33.795627,151.204215,2015-03-21 01:41:18.154
264925,1389838,Entire home/apt,,Eastern Suburbs,3,5.0,,3.0,452.0,10.0,-33.887307,151.278335,2015-03-21 07:56:38.075
266445,1228683,Entire home/apt,,Inner Sydney,89,5.0,2.0,1.0,131.0,3.0,-33.903473,151.199961,2015-03-21 07:19:34.868
267088,368144,Entire home/apt,,Northern Beaches,3,4.5,5.0,2.0,200.0,7.0,-33.79355,151.28459,2015-03-21 02:16:50.674
267141,1400020,Entire home/apt,,Inner Sydney,0,,2.0,1.0,140.0,4.0,-33.87948,151.212465,2015-03-21 04:24:30.811
267213,1401227,Private room,,Inner Sydney,3,4.5,3.0,1.0,100.0,1.0,-33.898836,151.20155,2015-03-21 07:19:40.326
267536,778312,Private room,,Inner Sydney,12,4.5,1.0,1.0,97.0,2.0,-33.890961,151.202713,2015-03-20 23:46:43.477
267848,1404471,Entire home/apt,,Eastern Suburbs,7,5.0,4.0,2.0,221.0,4.0,-33.908497,151.241591,2015-03-21 01:57:09.307
268699,1408219,Entire home/apt,,Eastern Suburbs,6,4.5,4.0,2.0,149.0,2.0,-33.891239,151.27114,2015-03-21 05:13:53.695
271093,459754,Private room,,Inner Western Sydney,3,5.0,2.0,1.0,75.0,2.0,-33.882921,151.129301,2015-03-21 08:54:49.039
271182,140484,Entire home/apt,,Inner Sydney,1,,2.0,1.0,150.0,3.0,-33.894341,151.181958,2015-03-21 02:12:15.595
272150,1424020,Private room,,Inner Sydney,13,4.5,2.0,1.0,69.0,3.0,-33.880709,151.154153,2015-03-20 23:58:59.030
273673,1431845,Private room,,Eastern Suburbs,0,,1.0,1.0,125.0,1.0,-33.942013,151.24895,2015-03-20 23:29:32.934
272697,1427221,Private room,,Inner Sydney,136,5.0,1.0,1.0,98.0,3.0,-33.892485,151.20665,2015-03-21 01:21:19.152
273477,1427173,Entire home/apt,,Eastern Suburbs,1,5.0,,3.0,401.0,10.0,-33.880779,151.272549,2015-03-21 01:50:17.803
274251,1433530,Entire home/apt,,Inner Sydney,1,5.0,,5.0,902.0,2.0,-33.867388,151.174697,2015-03-21 02:04:51.364
275298,1428322,Shared room,,Inner Sydney,7,5.0,2.0,1.0,105.0,7.0,-33.906199,151.176177,2015-03-21 03:01:34.230
275625,1440754,Private room,,Eastern Suburbs,33,5.0,2.0,1.0,75.0,3.0,-33.919618,151.244227,2015-03-21 05:46:52.351
276158,629547,Entire home/apt,,Inner Sydney,6,4.5,4.0,1.0,120.0,7.0,-33.925322,151.227446,2015-03-21 06:40:52.201
276617,1261500,Entire home/apt,,Inner Sydney,107,5.0,3.0,1.0,135.0,2.0,-33.872104,151.2247,2015-03-21 04:33:13.457
277171,1447543,Private room,,Eastern Suburbs,2,5.0,1.0,1.0,141.0,1.0,-33.942105,151.256696,2015-03-21 06:11:52.947
277426,912426,Private room,,Inner Sydney,62,5.0,1.0,1.0,85.0,5.0,-33.894858,151.180317,2015-03-21 06:09:14.111
279869,1459337,Entire home/apt,,Eastern Suburbs,4,4.5,4.0,2.0,150.0,7.0,-33.916455,151.256496,2015-03-21 01:32:05.203
280548,1462436,Entire home/apt,,Eastern Suburbs,3,4.5,,4.0,1205.0,7.0,-33.87008,151.240065,2015-03-21 08:15:42.097
281803,1383347,Entire home/apt,,Eastern Suburbs,0,,2.0,1.0,171.0,7.0,-33.863394,151.276959,2015-03-21 07:15:22.119
281889,1469294,Entire home/apt,,Eastern Suburbs,10,5.0,4.0,2.0,160.0,3.0,-33.906581,151.236707,2015-03-21 00:26:16.752
283378,1475640,Private room,,Inner Sydney,0,,2.0,1.0,276.0,14.0,-33.877342,151.220949,2015-03-21 08:47:19.232
284084,1479716,Entire home/apt,,Eastern Suburbs,5,4.5,3.0,2.0,191.0,7.0,-33.889208,151.235977,2015-03-21 06:15:00.621
286924,1492922,Entire home/apt,,Lower Northern Sydney,11,4.0,,3.0,879.0,3.0,-33.848607,151.211689,2015-03-21 07:18:05.377
288359,1499246,Private room,,Inner Sydney,32,4.5,2.0,1.0,85.0,3.0,-33.908063,151.176618,2015-03-21 03:14:10.559
288671,241834,Entire home/apt,,Inner Sydney,4,4.0,4.0,1.0,291.0,5.0,-33.87866,151.215325,2015-03-21 05:23:35.524
289160,1501482,Private room,,Eastern Suburbs,0,,2.0,1.0,80.0,3.0,-33.892657,151.246348,2015-03-21 04:31:59.313
289368,1503015,Private room,,Inner Sydney,10,4.5,2.0,1.0,120.0,2.0,-33.884856,151.172434,2015-03-21 02:38:56.096
291031,1284519,Entire home/apt,,Eastern Suburbs,2,5.0,,4.0,452.0,6.0,-33.916171,151.246359,2015-03-21 07:43:55.406
291822,1495369,Entire home/apt,,Eastern Suburbs,1,4.0,,4.0,351.0,7.0,-33.890578,151.270697,2015-03-21 08:38:53.079
292913,1464461,Entire home/apt,,Eastern Suburbs,0,,4.0,2.0,351.0,,-33.889664,151.26276,2015-03-21 01:03:54.752
293032,1383697,Private room,,Lower Northern Sydney,3,5.0,2.0,1.0,60.0,2.0,-33.825892,151.207405,2015-03-21 05:45:13.944
298295,976809,Private room,,Inner Sydney,3,4.5,1.0,1.0,59.0,7.0,-33.880955,151.211381,2015-03-21 01:17:40.422
299046,369209,Entire home/apt,,Inner Sydney,13,4.5,4.0,2.0,165.0,5.0,-33.858869,151.194741,2015-03-21 00:37:48.226
300527,976809,Private room,,Inner Sydney,22,5.0,1.0,1.0,60.0,3.0,-33.880979,151.209565,2015-03-21 08:41:26.626
300868,10539564,Entire home/apt,,Northern Beaches,8,4.5,2.0,1.0,150.0,2.0,-33.627055,151.328662,2015-03-21 01:48:53.271
302867,1559425,Entire home/apt,,Eastern Suburbs,19,5.0,2.0,1.0,196.0,2.0,-33.879511,151.225969,2015-03-20 23:54:26.758
304835,209719,Entire home/apt,,Inner Sydney,58,4.5,2.0,1.0,79.0,2.0,-33.876643,151.217264,2015-03-21 06:55:22.346
306354,1575303,Private room,,St George-Sutherland,2,5.0,1.0,1.0,13.0,1.0,-33.931243,151.149839,2015-03-21 06:10:27.000
307927,1584423,Entire home/apt,,Inner Sydney,28,4.5,,3.0,251.0,2.0,-33.859145,151.179816,2015-03-21 07:44:26.218
310414,1596677,Private room,,Inner Sydney,63,5.0,2.0,1.0,105.0,3.0,-33.882047,151.217703,2015-03-21 04:44:36.543
314426,381934,Entire home/apt,,Inner Sydney,15,4.5,,4.0,201.0,7.0,-33.893616,151.191455,2015-03-21 01:25:30.449
315492,1375336,Private room,,Eastern Suburbs,43,4.5,2.0,1.0,60.0,7.0,-33.909587,151.24793,2015-03-21 03:07:30.888
318757,448400,Private room,,Inner Sydney,2,4.5,2.0,1.0,120.0,2.0,-33.870596,151.226845,2015-03-21 00:36:19.970
319961,1629688,Entire home/apt,,Eastern Suburbs,11,5.0,4.0,2.0,191.0,4.0,-33.895959,151.254597,2015-03-21 07:49:41.935
321901,681876,Private room,,Canterbury-Bankstown,10,4.5,4.0,1.0,40.0,5.0,-33.914168,151.102345,2015-03-21 03:29:38.876
322240,1650347,Entire home/apt,,Eastern Suburbs,63,5.0,4.0,1.0,146.0,1.0,-33.88958,151.269628,2015-03-21 06:48:02.482
322296,369440,Entire home/apt,,Lower Northern Sydney,28,5.0,2.0,1.0,146.0,12.0,-33.852259,151.218416,2015-03-21 09:04:34.209
323999,402292,Entire home/apt,,Eastern Suburbs,1,5.0,4.0,2.0,80.0,14.0,-33.968508,151.250799,2015-03-21 05:25:10.947
324918,1596898,Entire home/apt,,Inner Sydney,1,5.0,4.0,2.0,201.0,7.0,-33.898667,151.184102,2015-03-21 01:16:28.960
326040,299170,Private room,,Eastern Suburbs,3,4.0,2.0,1.0,125.0,3.0,-33.887405,151.274329,2015-03-21 05:09:19.929
328151,681876,Private room,,Canterbury-Bankstown,13,4.5,3.0,1.0,40.0,5.0,-33.913737,151.101826,2015-03-21 07:43:11.112
330547,1686302,Private room,,Inner Western Sydney,6,4.5,2.0,1.0,112.0,1.0,-33.852358,151.15955,2015-03-21 01:07:46.416
331830,681876,Private room,,Canterbury-Bankstown,6,4.5,3.0,1.0,40.0,5.0,-33.914789,151.101878,2015-03-21 01:14:18.944
331832,681876,Private room,,Canterbury-Bankstown,10,3.5,,1.0,40.0,5.0,-33.913634,151.100741,2015-03-21 01:18:21.646
331833,681876,Private room,,Canterbury-Bankstown,4,4.5,2.0,1.0,40.0,5.0,-33.913922,151.102155,2015-03-21 01:21:02.517
331885,1687171,Entire home/apt,,Inner Sydney,2,5.0,2.0,1.0,165.0,2.0,-33.868608,151.223492,2015-03-21 03:27:24.101
332960,1756420,Private room,,Inner Sydney,18,5.0,2.0,1.0,120.0,1.0,-33.868186,151.190709,2015-03-21 05:25:42.662
333002,1756420,Private room,,Inner Sydney,12,4.5,2.0,1.0,120.0,1.0,-33.865962,151.189754,2015-03-21 07:12:13.097
334817,891380,Entire home/apt,,Inner Sydney,2,4.5,,4.0,306.0,5.0,-33.85826,151.186181,2015-03-21 08:06:21.964
336129,792949,Entire home/apt,,Eastern Suburbs,5,4.5,2.0,1.0,250.0,2.0,-33.887227,151.280044,2015-03-20 23:09:45.223
338130,1718175,Private room,,Eastern Suburbs,4,5.0,1.0,1.0,136.0,1.0,-33.922554,151.250929,2015-03-21 07:32:13.650
340563,1727971,Private room,,Lower Northern Sydney,2,4.5,2.0,1.0,119.0,3.0,-33.837135,151.196589,2015-03-21 02:24:52.265
344481,999240,Entire home/apt,,Eastern Suburbs,2,4.5,4.0,2.0,105.0,3.0,-33.891788,151.267823,2015-03-21 05:28:36.375
347999,151269,Entire home/apt,,Eastern Suburbs,9,5.0,4.0,2.0,139.0,3.0,-33.915842,151.239381,2015-03-21 02:54:31.597
348891,201611,Entire home/apt,,Eastern Suburbs,8,4.5,2.0,1.0,176.0,4.0,-33.889585,151.274061,2015-03-21 07:52:30.405
353266,1776793,Entire home/apt,,Inner Sydney,15,4.0,4.0,2.0,141.0,4.0,-33.888286,151.158654,2015-03-21 08:47:37.475
354562,1795366,Private room,,Inner Sydney,150,4.5,4.0,1.0,130.0,1.0,-33.878007,151.221928,2015-03-20 23:13:01.223
355597,1800190,Private room,,St George-Sutherland,13,4.5,1.0,1.0,65.0,2.0,-33.985722,151.087464,2015-03-20 23:40:07.086
355773,27184,Entire home/apt,,Inner Sydney,30,5.0,,3.0,402.0,3.0,-33.881332,151.195924,2015-03-21 06:38:33.121
357475,1808926,Private room,,Inner Sydney,35,5.0,2.0,1.0,123.0,1.0,-33.883631,151.214942,2015-03-21 03:04:39.014
358077,1803720,Entire home/apt,,Inner Sydney,3,4.5,4.0,2.0,287.0,10.0,-33.88309,151.212206,2015-03-21 06:38:41.590
360141,1821747,Entire home/apt,,Inner Sydney,68,5.0,3.0,1.0,131.0,5.0,-33.918849,151.152603,2015-03-21 07:20:21.119
362112,1759464,Entire home/apt,,Lower Northern Sydney,4,4.0,4.0,1.0,160.0,2.0,-33.833424,151.217744,2015-03-21 04:14:30.898
363237,1835730,Entire home/apt,,Inner Western Sydney,3,4.5,2.0,1.0,85.0,1.0,-33.889033,151.139529,2015-03-21 08:18:48.185
