room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14713048,46190641,Shared room,,Canterbury-Bankstown,3,4.5,1,1.0,31.0,,-33.876067,151.002589,2017-03-13 04:06:57.565097
14639965,90889759,Shared room,,Lower Northern Sydney,10,4.5,2,1.0,24.0,,-33.816993,151.091854,2017-03-13 04:06:57.562418
16745084,30543271,Shared room,,Inner Western Sydney,0,0.0,3,1.0,35.0,,-33.861223,151.062481,2017-03-13 04:06:57.559969
17548018,18892639,Shared room,,Inner Western Sydney,0,0.0,1,1.0,20.0,,-33.827013,151.088131,2017-03-13 04:06:57.557277
9500720,31129025,Shared room,,Inner Western Sydney,38,4.5,1,1.0,21.0,,-33.851572,151.158928,2017-03-13 04:06:57.553919
4559006,9588662,Shared room,,Central Western Sydney,10,4.5,1,1.0,27.0,,-33.833306,150.974492,2017-03-13 04:06:57.549115
10146475,8639927,Entire home/apt,,Northern Beaches,0,0.0,9,4.0,467.0,,-33.654922,151.32063,2017-03-13 04:04:25.367104
10917505,3231371,Entire home/apt,,Northern Beaches,0,0.0,14,0.0,233.0,,-33.596519,151.320537,2017-03-13 04:04:11.047936
701278,3598454,Entire home/apt,,Lower Northern Sydney,2,0.0,15,6.0,3108.0,,-33.822699,151.246885,2017-03-13 04:01:28.625196
4151603,16646511,Entire home/apt,,Inner Sydney,32,4.5,9,3.0,338.0,,-33.880965,151.212101,2017-03-13 03:59:27.337765
9612902,36900518,Entire home/apt,,St George-Sutherland,22,5.0,9,4.0,256.0,,-33.976399,151.124176,2017-03-13 03:57:56.337896
13117801,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,10,2.0,3496.0,,-33.873527,151.235301,2017-03-13 03:57:14.064528
4471748,23047904,Entire home/apt,,Eastern Suburbs,16,5.0,8,4.0,777.0,,-33.910622,151.25824,2017-03-13 03:56:58.969957
16587434,109377058,Entire home/apt,,Eastern Suburbs,9,4.5,6,2.0,156.0,,-33.892977,151.265961,2017-03-13 03:52:35.979631
11994659,56932257,Entire home/apt,,Eastern Suburbs,0,0.0,6,3.0,22.0,,-33.884789,151.276486,2017-03-13 03:51:59.080365
11778036,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,15,3.0,4662.0,,-33.875541,151.234443,2017-03-13 03:51:56.501768
10501351,3231371,Entire home/apt,,Lower Northern Sydney,0,0.0,10,4.0,1709.0,,-33.820939,151.18379,2017-03-13 03:51:56.486319
8071916,113874,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1064.0,,-33.899156,151.271022,2017-03-13 03:51:51.676416
14491224,89433973,Entire home/apt,,Inner Sydney,3,3.5,7,2.0,191.0,,-33.876715,151.224845,2017-03-13 03:47:07.270450
14860618,4351206,Entire home/apt,,Inner Sydney,1,0.0,5,2.0,201.0,,-33.883692,151.215712,2017-03-13 03:46:43.684699
15194151,70570922,Entire home/apt,,Inner Sydney,4,3.5,5,0.0,190.0,,-33.877464,151.213591,2017-03-13 03:46:19.961436
13193079,70570922,Entire home/apt,,Inner Sydney,2,0.0,5,0.0,205.0,,-33.877021,151.213674,2017-03-13 03:46:18.658930
15223316,70570922,Entire home/apt,,Inner Sydney,0,0.0,6,0.0,202.0,,-33.875618,151.213586,2017-03-13 03:46:15.696754
14098743,33325403,Entire home/apt,,Inner Sydney,0,0.0,5,1.0,171.0,,-33.875472,151.213572,2017-03-13 03:45:56.509829
15773121,2450066,Entire home/apt,,Inner Sydney,2,0.0,6,3.0,175.0,,-33.886442,151.215978,2017-03-13 03:45:13.433719
10198609,6493477,Entire home/apt,,Inner Sydney,17,4.0,5,2.0,167.0,,-33.881259,151.216452,2017-03-13 03:44:57.706573
11845414,12618252,Entire home/apt,,Inner Sydney,17,3.5,8,3.0,140.0,,-33.884972,151.216616,2017-03-13 03:44:34.370225
12215726,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,2175.0,,-33.881153,151.258292,2017-03-13 03:43:54.843322
15548026,3231371,Entire home/apt,,Northern Beaches,0,0.0,14,6.0,1360.0,,-33.599105,151.31811,2017-03-13 03:43:49.606673
4085316,8245380,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1049.0,,-33.859859,151.275645,2017-03-13 03:43:47.961015
14222591,30802323,Entire home/apt,,Lower Northern Sydney,0,0.0,9,5.0,1088.0,,-33.841726,151.226694,2017-03-13 03:43:45.136147
15166461,66418211,Entire home/apt,,Northern Beaches,1,0.0,9,4.0,1127.0,,-33.662653,151.317897,2017-03-13 03:43:45.131877
804502,4234766,Entire home/apt,,Inner Sydney,0,0.0,4,2.0,94.0,,-33.885797,151.214902,2017-03-13 03:34:31.733824
5593587,2371589,Entire home/apt,,Inner Sydney,7,4.5,4,2.0,101.0,,-33.886419,151.21327,2017-03-13 03:34:08.823693
13847716,66802782,Entire home/apt,,Eastern Suburbs,0,0.0,12,0.0,2215.0,,-33.903671,151.262396,2017-03-13 03:33:26.543657
4746932,16026854,Entire home/apt,,Eastern Suburbs,0,0.0,6,5.0,1709.0,,-33.87453,151.251577,2017-03-13 03:33:26.541269
14900982,93549907,Entire home/apt,,Lower Northern Sydney,0,0.0,6,5.0,1554.0,,-33.823691,151.247091,2017-03-13 03:33:25.327045
14640161,25206253,Entire home/apt,,Eastern Suburbs,0,0.0,7,3.0,1554.0,,-33.875185,151.277256,2017-03-13 03:33:24.134304
14156273,85575101,Entire home/apt,,Lower Northern Sydney,10,4.5,8,4.0,1088.0,,-33.848518,151.215829,2017-03-13 03:33:20.598550
3843731,13499319,Entire home/apt,,Northern Beaches,1,0.0,12,4.0,1437.0,,-33.665984,151.31863,2017-03-13 03:33:19.909189
13266118,19715912,Entire home/apt,,Eastern Suburbs,0,0.0,10,5.0,1165.0,,-33.902574,151.267737,2017-03-13 03:33:19.895246
6645871,24244347,Entire home/apt,,Northern Beaches,1,0.0,7,4.0,1127.0,,-33.687107,151.307261,2017-03-13 03:33:18.660253
12653360,134407,Entire home/apt,,Inner Sydney,2,0.0,8,4.0,1165.0,,-33.855178,151.186663,2017-03-13 03:33:18.642773
818515,4298915,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,816.0,,-33.841344,151.277901,2017-03-13 03:32:40.456077
8506494,113874,Entire home/apt,,Eastern Suburbs,0,0.0,8,3.0,862.0,,-33.917011,151.259229,2017-03-13 03:32:37.520913
16633181,3650223,Entire home/apt,,Inner Sydney,0,0.0,11,4.0,777.0,,-33.909596,151.137627,2017-03-13 03:32:36.169107
8292470,5446160,Entire home/apt,,Northern Beaches,9,4.5,4,2.0,427.0,,-33.626301,151.3338,2017-03-13 03:28:23.137710
9536132,30021442,Entire home/apt,,Northern Beaches,1,0.0,5,3.0,505.0,,-33.608315,151.324382,2017-03-13 03:28:23.132663
12458336,22544419,Entire home/apt,,Northern Beaches,0,0.0,4,2.0,349.0,,-33.602218,151.326006,2017-03-13 03:28:19.994458
769873,465560,Entire home/apt,,Northern Beaches,10,4.5,7,3.0,373.0,,-33.62081,151.33712,2017-03-13 03:28:14.726379
7349884,16895210,Entire home/apt,,Northern Beaches,23,5.0,6,3.0,365.0,,-33.614246,151.328287,2017-03-13 03:28:09.477123
3971455,20582809,Entire home/apt,,Northern Beaches,10,5.0,6,3.0,272.0,,-33.628623,151.32,2017-03-13 03:25:34.708958
14253516,86776926,Entire home/apt,,St George-Sutherland,1,0.0,5,3.0,156.0,,-34.076761,151.004641,2017-03-13 03:22:04.623377
17684500,7409213,Entire home/apt,,Eastern Suburbs,0,0.0,6,2.0,166.0,,-33.893394,151.245328,2017-03-13 03:21:18.279269
3428877,13279298,Entire home/apt,,Eastern Suburbs,0,0.0,4,2.0,81.0,,-33.890364,151.266625,2017-03-13 03:09:58.231838
8259031,27138052,Entire home/apt,,Northern Beaches,2,0.0,4,1.0,75.0,,-33.797554,151.286128,2017-03-13 03:09:55.915117
9617475,3231371,Entire home/apt,,Northern Beaches,1,0.0,12,8.0,2331.0,,-33.600078,151.31809,2017-03-13 03:09:21.349051
8372857,3231371,Entire home/apt,,Eastern Suburbs,2,0.0,12,6.0,1943.0,,-33.892104,151.283922,2017-03-13 03:09:21.342283
13086412,3231371,Entire home/apt,,Eastern Suburbs,1,0.0,9,5.0,1943.0,,-33.866714,151.283118,2017-03-13 03:09:21.339768
7827185,41215678,Entire home/apt,,Eastern Suburbs,0,0.0,10,5.0,1748.0,,-33.880823,151.277622,2017-03-13 03:09:21.336386
7440498,11914644,Entire home/apt,,Northern Beaches,0,0.0,6,3.0,1601.0,,-33.799813,151.273345,2017-03-13 03:09:21.332164
14326923,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,16,6.0,1554.0,,-33.879326,151.258308,2017-03-13 03:09:21.326757
15760037,3046924,Entire home/apt,,Northern Beaches,0,0.0,8,4.0,2331.0,,-33.802042,151.292779,2017-03-13 03:09:19.612524
13175217,60410621,Entire home/apt,,Northern Beaches,0,0.0,12,6.0,3419.0,,-33.596764,151.324564,2017-03-13 03:09:19.592267
4522635,23446220,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,2331.0,,-33.906393,151.267675,2017-03-13 03:09:18.086812
4672147,3231371,Entire home/apt,,Lower Northern Sydney,6,5.0,9,4.0,2331.0,,-33.817573,151.234403,2017-03-13 03:09:18.079093
11400259,11914644,Entire home/apt,,Eastern Suburbs,0,0.0,12,5.0,2302.0,,-33.850854,151.276435,2017-03-13 03:09:18.061192
15379192,58503535,Entire home/apt,,Northern Beaches,0,0.0,15,6.0,1165.0,,-33.597048,151.320447,2017-03-13 03:09:15.399934
16617435,30021442,Entire home/apt,,Northern Beaches,0,0.0,12,6.0,1088.0,,-33.608318,151.33003,2017-03-13 03:09:15.395937
5606591,3046924,Entire home/apt,,Northern Beaches,1,0.0,8,4.0,1165.0,,-33.611215,151.32974,2017-03-13 03:09:15.392209
14221876,30021442,Entire home/apt,,Northern Beaches,0,0.0,9,4.0,1243.0,,-33.616919,151.317143,2017-03-13 03:09:15.387099
14221811,30021442,Entire home/apt,,Northern Beaches,1,0.0,10,5.0,1035.0,,-33.643612,151.327749,2017-03-13 03:09:15.384289
16146661,11914644,Entire home/apt,,Lower Northern Sydney,0,0.0,9,5.0,1260.0,,-33.81846,151.240563,2017-03-13 03:09:14.701798
4007831,3046924,Entire home/apt,,Eastern Suburbs,1,0.0,6,3.0,1360.0,,-33.888734,151.279102,2017-03-13 03:09:14.697994
9323120,24211030,Entire home/apt,,Northern Beaches,2,0.0,14,7.0,1068.0,,-33.701532,151.30899,2017-03-13 03:09:14.685811
9926941,43218877,Entire home/apt,,Northern Beaches,6,5.0,6,3.0,1088.0,,-33.801946,151.299037,2017-03-13 03:09:14.683454
14579169,86190886,Entire home/apt,,Northern Beaches,0,0.0,10,5.0,1165.0,,-33.807271,151.28948,2017-03-13 03:09:14.679140
10507482,54175852,Entire home/apt,,Northern Beaches,4,5.0,10,5.0,1049.0,,-33.618313,151.336873,2017-03-13 03:09:13.253366
4451633,23101330,Entire home/apt,,Eastern Suburbs,0,0.0,6,4.0,1165.0,,-33.907234,151.253853,2017-03-13 03:09:11.876447
7989487,41605807,Entire home/apt,,Eastern Suburbs,0,0.0,8,5.0,1320.0,,-33.907666,151.248983,2017-03-13 03:09:11.867042
14489271,16357713,Entire home/apt,,Lower Northern Sydney,0,0.0,10,6.0,1165.0,,-33.813408,151.227497,2017-03-13 03:09:10.509279
14715972,66802782,Entire home/apt,,Northern Beaches,0,0.0,7,4.0,1320.0,,-33.605027,151.332355,2017-03-13 03:09:09.539137
12860969,66970711,Entire home/apt,,Northern Beaches,14,5.0,10,5.0,1399.0,,-33.610695,151.327411,2017-03-13 03:09:09.535130
14950980,11914644,Entire home/apt,,Eastern Suburbs,0,0.0,9,5.0,1298.0,,-33.909699,151.241082,2017-03-13 03:09:09.533003
73802,386391,Entire home/apt,,Eastern Suburbs,13,5.0,12,6.0,1313.0,,-33.914816,151.260116,2017-03-13 03:09:09.525124
16397363,10137646,Entire home/apt,,Eastern Suburbs,3,5.0,6,3.0,1243.0,,-33.889065,151.274319,2017-03-13 03:09:09.522842
6057460,31437168,Entire home/apt,,Inner Sydney,1,0.0,6,3.0,1165.0,,-33.856474,151.188232,2017-03-13 03:09:09.520219
16796044,111645858,Entire home/apt,,Lower Northern Sydney,0,0.0,14,8.0,1399.0,,-33.801259,151.202739,2017-03-13 03:09:09.516019
1494567,6902966,Entire home/apt,,Eastern Suburbs,2,0.0,8,4.0,769.0,,-33.914063,151.259972,2017-03-13 03:09:01.326920
16381944,43736801,Entire home/apt,,Eastern Suburbs,0,0.0,6,3.0,777.0,,-33.910496,151.264042,2017-03-13 03:08:54.618136
11478964,60410621,Entire home/apt,,Northern Beaches,0,0.0,6,3.0,777.0,,-33.609571,151.330532,2017-03-13 03:08:50.012912
15958590,3231371,Entire home/apt,,Northern Beaches,0,0.0,12,6.0,932.0,,-33.610891,151.329049,2017-03-13 03:08:47.732863
8293258,43727040,Entire home/apt,,Northern Beaches,0,0.0,10,5.0,932.0,,-33.602885,151.319281,2017-03-13 03:08:46.497996
9052353,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,4,2.0,777.0,,-33.868828,151.239576,2017-03-13 03:08:44.969236
11284387,3231371,Entire home/apt,,Northern Beaches,0,0.0,7,3.0,777.0,,-33.655776,151.27498,2017-03-13 03:08:43.550451
10459480,45186586,Entire home/apt,,Lower Northern Sydney,0,0.0,6,4.0,777.0,,-33.828899,151.185628,2017-03-13 03:08:27.740579
1292534,2489500,Entire home/apt,,Northern Beaches,0,0.0,8,4.0,816.0,,-33.7939,151.235885,2017-03-13 03:08:15.964725
4175249,13803175,Entire home/apt,,Lower Northern Sydney,0,0.0,8,4.0,890.0,,-33.838074,151.239156,2017-03-13 03:08:15.957905
9996324,10309076,Entire home/apt,,Northern Beaches,1,0.0,6,3.0,739.0,,-33.617765,151.204947,2017-03-13 03:08:11.599004
4130046,5167360,Entire home/apt,,Northern Beaches,19,4.5,10,5.0,769.0,,-33.633397,151.312943,2017-03-13 03:08:11.592924
13361173,12660517,Entire home/apt,,Northern Beaches,0,0.0,8,5.0,739.0,,-33.772318,151.288273,2017-03-13 03:08:05.970860
5059126,355522,Entire home/apt,,Northern Beaches,0,0.0,7,5.0,777.0,,-33.649445,151.321087,2017-03-13 03:08:05.946895
9118194,25989388,Entire home/apt,,Northern Beaches,0,0.0,5,3.0,777.0,,-33.635936,151.327637,2017-03-13 03:08:04.631243
10090485,51777650,Entire home/apt,,Eastern Suburbs,1,0.0,8,4.0,932.0,,-33.912198,151.26132,2017-03-13 03:08:04.619915
9993534,33160966,Entire home/apt,,Eastern Suburbs,1,0.0,8,4.0,528.0,,-33.888532,151.279781,2017-03-13 03:04:47.121613
1647178,113874,Entire home/apt,,Eastern Suburbs,0,0.0,10,5.0,721.0,,-33.895084,151.26687,2017-03-13 03:03:58.737098
14901822,93560371,Entire home/apt,,Northern Beaches,0,0.0,6,4.0,699.0,,-33.694476,151.307717,2017-03-13 03:03:31.336397
4493888,2559872,Entire home/apt,,Northern Beaches,0,0.0,5,3.0,660.0,,-33.80558,151.285858,2017-03-13 03:03:16.562626
15553146,10571578,Entire home/apt,,Northern Beaches,0,0.0,8,4.0,660.0,,-33.601051,151.318197,2017-03-13 03:02:54.410147
9516854,30021442,Entire home/apt,,Northern Beaches,1,0.0,6,3.0,660.0,,-33.607026,151.329351,2017-03-13 03:02:39.018162
11462208,27919056,Entire home/apt,,Inner Sydney,0,0.0,4,2.0,388.0,,-33.88105,151.197982,2017-03-13 02:59:28.038399
17683753,16026854,Entire home/apt,,Eastern Suburbs,0,0.0,6,3.0,311.0,,-33.875149,151.244412,2017-03-13 02:54:36.984201
4504175,3933637,Entire home/apt,,Eastern Suburbs,0,0.0,3,2.0,311.0,,-33.88907,151.258732,2017-03-13 02:53:45.135222
9830411,50628877,Entire home/apt,,Northern Beaches,3,5.0,10,5.0,427.0,,-33.630337,151.329428,2017-03-13 02:50:00.059247
11020285,3231371,Entire home/apt,,Northern Beaches,0,0.0,4,2.0,388.0,,-33.600551,151.325584,2017-03-13 02:49:58.147828
11532982,24682014,Entire home/apt,,Northern Beaches,7,5.0,8,3.0,349.0,,-33.600958,151.318005,2017-03-13 02:49:56.255788
4342571,22544419,Entire home/apt,,Northern Beaches,10,5.0,6,3.0,505.0,,-33.60207,151.327385,2017-03-13 02:49:54.931235
13578874,6422887,Entire home/apt,,Northern Beaches,2,0.0,8,5.0,388.0,,-33.61713,151.33512,2017-03-13 02:49:54.913425
16166108,6445381,Entire home/apt,,Northern Beaches,0,0.0,6,3.0,388.0,,-33.615894,151.328367,2017-03-13 02:49:54.217475
13625600,1314935,Entire home/apt,,Northern Beaches,7,4.5,10,6.0,378.0,,-33.600436,151.32539,2017-03-13 02:49:54.204640
8241213,28181277,Entire home/apt,,Northern Beaches,1,0.0,10,5.0,505.0,,-33.645397,151.319638,2017-03-13 02:49:54.202470
17518085,43529444,Entire home/apt,,Northern Beaches,0,0.0,10,4.0,458.0,,-33.644008,151.328618,2017-03-13 02:49:54.185063
15551796,10571578,Entire home/apt,,Northern Beaches,3,4.5,8,4.0,467.0,,-33.625274,151.327426,2017-03-13 02:49:52.897985
1714235,9041452,Entire home/apt,,Northern Beaches,30,5.0,8,3.0,505.0,,-33.593291,151.30139,2017-03-13 02:49:52.882466
9667469,49959040,Entire home/apt,,Northern Beaches,1,0.0,7,4.0,505.0,,-33.616876,151.318429,2017-03-13 02:49:48.719828
11260629,26180814,Entire home/apt,,Northern Beaches,16,5.0,4,2.0,388.0,,-33.610635,151.327796,2017-03-13 02:49:43.073002
4485676,10571578,Entire home/apt,,Northern Beaches,17,5.0,4,2.0,388.0,,-33.61187,151.328411,2017-03-13 02:49:37.763894
4387830,21550722,Entire home/apt,,Northern Beaches,2,0.0,6,3.0,311.0,,-33.64259,151.322648,2017-03-13 02:49:33.626308
17683105,16026854,Entire home/apt,,Eastern Suburbs,0,0.0,4,2.0,388.0,,-33.894146,151.268266,2017-03-13 02:49:08.271232
17683360,66679789,Entire home/apt,,Eastern Suburbs,0,0.0,6,0.0,272.0,,-33.894662,151.256353,2017-03-13 02:40:27.525738
10792970,55854405,Entire home/apt,,Central Northern Sydney,4,5.0,6,2.0,226.0,,-33.523089,151.177577,2017-03-13 02:36:50.706897
10394123,53515245,Entire home/apt,,Northern Beaches,2,0.0,4,2.0,230.0,,-33.642152,151.326953,2017-03-13 02:36:49.400802
16578516,63158932,Entire home/apt,,Northern Beaches,0,0.0,8,3.0,280.0,,-33.624348,151.319926,2017-03-13 02:36:48.138093
4776917,20582809,Entire home/apt,,Northern Beaches,8,4.5,6,3.0,272.0,,-33.633543,151.329385,2017-03-13 02:36:48.128268
17613848,54536704,Entire home/apt,,Lower Northern Sydney,0,0.0,2,0.0,62.0,,-33.839672,151.226315,2017-03-13 01:17:01.920366
17627330,92398464,Entire home/apt,,St George-Sutherland,0,0.0,2,1.0,59.0,,-34.047967,151.156302,2017-03-13 01:16:44.898177
16189425,26863775,Entire home/apt,,Lower Northern Sydney,1,0.0,2,0.0,31.0,,-33.814541,151.163773,2017-03-13 01:16:42.065208
11378567,59528400,Entire home/apt,,Northern Beaches,1,0.0,4,4.0,31.0,,-33.74727,151.243803,2017-03-13 01:16:42.059161
13715014,77266773,Entire home/apt,,Eastern Suburbs,0,0.0,2,0.0,38.0,,-33.893322,151.246198,2017-03-13 01:16:41.137655
6635337,26726000,Entire home/apt,,St George-Sutherland,0,0.0,2,3.0,38.0,,-33.956143,151.140246,2017-03-13 01:16:41.129162
14129094,85230742,Entire home/apt,,Inner Sydney,0,0.0,2,1.0,27.0,,-33.90303,151.168469,2017-03-13 01:16:41.126405
15470730,4088777,Entire home/apt,,Northern Beaches,18,4.5,2,0.0,39.0,,-33.799562,151.285571,2017-03-13 01:16:41.110773
4484247,10801859,Entire home/apt,,Eastern Suburbs,49,4.0,2,1.0,35.0,,-33.88764,151.270634,2017-03-13 01:16:39.631140
13870686,3231371,Entire home/apt,,Northern Beaches,0,0.0,11,6.0,3884.0,,-33.649094,151.304548,2017-03-13 01:16:38.837838
14983913,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1709.0,,-33.887831,151.267857,2017-03-13 01:16:38.831207
14583828,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1864.0,,-33.869137,151.278304,2017-03-13 01:16:38.828663
9979116,11914644,Entire home/apt,,Northern Beaches,0,0.0,10,5.0,2017.0,,-33.595243,151.324676,2017-03-13 01:16:38.824989
16709155,11914644,Entire home/apt,,Northern Beaches,0,0.0,9,4.0,2521.0,,-33.604556,151.331361,2017-03-13 01:16:38.821100
5920943,3046924,Entire home/apt,,Northern Beaches,0,0.0,12,6.0,1943.0,,-33.60429,151.319991,2017-03-13 01:16:38.815334
9120472,3231371,Entire home/apt,,Eastern Suburbs,1,0.0,6,3.0,2175.0,,-33.880102,151.256321,2017-03-13 01:16:37.415312
14827134,16026854,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1943.0,,-33.878309,151.28157,2017-03-13 01:16:37.409969
9371114,11914644,Entire home/apt,,Eastern Suburbs,0,0.0,8,4.0,1707.0,,-33.856093,151.269282,2017-03-13 01:16:37.407726
1511912,7409213,Entire home/apt,,Eastern Suburbs,0,0.0,13,6.0,1943.0,,-33.903234,151.259567,2017-03-13 01:16:37.405600
13946264,3231371,Entire home/apt,,Eastern Suburbs,0,0.0,6,2.0,4662.0,,-33.871713,151.25685,2017-03-13 01:16:37.403250
15636769,41215678,Entire home/apt,,Lower Northern Sydney,0,0.0,10,5.0,1554.0,,-33.830512,151.25618,2017-03-13 01:16:37.400990
15503273,43736801,Entire home/apt,,Eastern Suburbs,0,0.0,7,4.0,2719.0,,-33.888473,151.274996,2017-03-13 01:16:37.395549
5551092,16026854,Entire home/apt,,Eastern Suburbs,1,0.0,12,6.0,1554.0,,-33.866654,151.271676,2017-03-13 01:16:37.392601
15591548,11914644,Entire home/apt,,Northern Beaches,0,0.0,13,6.0,2053.0,,-33.806473,151.257777,2017-03-13 01:16:37.390082
15169702,41215678,Entire home/apt,,Lower Northern Sydney,0,0.0,10,5.0,1554.0,,-33.833248,151.255263,2017-03-13 01:16:37.383185
13963713,7409213,Entire home/apt,,Eastern Suburbs,0,0.0,12,6.0,1887.0,,-33.882721,151.252212,2017-03-13 01:16:37.380368
4606194,18257267,Entire home/apt,,Northern Beaches,1,0.0,8,4.0,1554.0,,-33.595971,151.322711,2017-03-13 01:16:37.376115
9155251,16357713,Entire home/apt,,Northern Beaches,1,0.0,12,7.0,1560.0,,-33.596231,151.322743,2017-03-13 01:16:37.373100
4824770,24842167,Entire home/apt,,Northern Beaches,0,0.0,8,4.0,2331.0,,-33.602467,151.319422,2017-03-13 01:16:36.163912
14715225,66802782,Entire home/apt,,Eastern Suburbs,0,0.0,6,4.0,2245.0,,-33.861701,151.28261,2017-03-13 01:16:36.161522
10102802,43736801,Entire home/apt,,Eastern Suburbs,0,0.0,7,5.0,1554.0,,-33.857358,151.277524,2017-03-13 01:16:36.157335
7827651,16026854,Entire home/apt,,Eastern Suburbs,0,0.0,4,3.0,1554.0,,-33.87928,151.260129,2017-03-13 01:16:36.155185
17479352,11914644,Entire home/apt,,Lower Northern Sydney,0,0.0,8,4.0,2521.0,,-33.827961,151.252072,2017-03-13 01:16:36.152387
4379713,22741365,Entire home/apt,,Northern Beaches,1,0.0,10,5.0,2215.0,,-33.620995,151.320828,2017-03-13 01:16:36.150215
