room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4107608,11246237,Entire home/apt,,Inner Sydney,5,5.0,2.0,1.0,91.0,2.0,-33.898342,151.178268,2016-01-29 22:32:45.956409
4305135,22348306,Private room,,Lower Northern Sydney,5,4.0,1.0,1.0,62.0,1.0,-33.836014,151.198503,2016-01-29 22:32:43.962133
2312559,6784646,Entire home/apt,,Lower Northern Sydney,1,4.5,,4.0,473.0,7.0,-33.83842,151.195658,2016-01-29 22:32:28.557112
7483513,7278058,Entire home/apt,,Eastern Suburbs,6,4.5,2.0,1.0,116.0,3.0,-33.877521,151.235753,2016-01-29 22:32:20.009675
1615262,4338533,Private room,,Inner Sydney,1,4.0,2.0,1.0,52.0,2.0,-33.890191,151.197786,2016-01-29 22:32:14.256436
8652751,28827102,Private room,,Eastern Suburbs,1,4.0,2.0,1.0,55.0,2.0,-33.891408,151.269389,2016-01-29 22:32:06.632981
10108178,51874734,Private room,,Lower Northern Sydney,1,5.0,1.0,1.0,145.0,1.0,-33.836175,151.224102,2016-01-29 22:32:03.318230
9862593,21336872,Entire home/apt,,Inner Sydney,2,4.0,4.0,2.0,167.0,4.0,-33.890447,151.213379,2016-01-29 22:31:59.688734
4002622,2992859,Entire home/apt,,Inner Sydney,11,5.0,4.0,2.0,104.0,2.0,-33.86033,151.174516,2016-01-29 22:31:56.265477
9378858,30557637,Private room,,Inner Sydney,10,5.0,1.0,1.0,48.0,1.0,-33.899142,151.179889,2016-01-29 22:31:44.137837
3972249,2016215,Private room,,Eastern Suburbs,16,5.0,2.0,1.0,65.0,2.0,-33.980637,151.244713,2016-01-29 22:31:40.794069
5205539,23004872,Private room,,Inner Sydney,17,5.0,3.0,1.0,106.0,2.0,-33.865504,151.207061,2016-01-29 22:31:22.664851
2205021,2495777,Entire home/apt,,Northern Beaches,20,4.0,2.0,1.0,65.0,2.0,-33.798898,151.275374,2016-01-29 22:31:01.849363
9796816,3046924,Entire home/apt,,Inner Sydney,1,5.0,4.0,2.0,254.0,2.0,-33.86762,151.224068,2016-01-29 22:30:55.974772
8310588,3649052,Private room,,Inner Sydney,2,4.5,2.0,1.0,52.0,4.0,-33.894626,151.182201,2016-01-29 22:30:51.231051
8829966,17996796,Private room,,Inner Sydney,5,4.5,1.0,1.0,50.0,1.0,-33.88196,151.183063,2016-01-29 22:29:53.054888
10229880,3427648,Entire home/apt,,Inner Sydney,0,,2.0,0.0,58.0,7.0,-33.899301,151.200384,2016-01-29 22:29:48.950134
4695663,20598744,Private room,,Eastern Suburbs,15,5.0,,1.0,88.0,2.0,-33.901517,151.257113,2016-01-29 22:28:54.076323
4319852,11889325,Entire home/apt,,Lower Northern Sydney,1,5.0,2.0,1.0,109.0,9.0,-33.826708,151.194143,2016-01-29 22:28:50.580369
10732560,13053771,Private room,,Lower Northern Sydney,0,,2.0,1.0,47.0,1.0,-33.818538,151.173985,2016-01-29 22:28:46.224755
4753585,24214302,Entire home/apt,,Inner Sydney,2,4.5,,3.0,291.0,1.0,-33.886107,151.226595,2016-01-29 22:28:32.669378
2415341,4720572,Private room,,Inner Western Sydney,26,5.0,2.0,1.0,61.0,1.0,-33.833773,151.084873,2016-01-29 22:28:18.834824
9014463,45170688,Private room,,Eastern Suburbs,0,,2.0,1.0,50.0,7.0,-33.921471,151.253072,2016-01-29 22:28:11.441681
10215372,3569702,Private room,,Inner Sydney,0,,2.0,1.0,109.0,1.0,-33.874897,151.213158,2016-01-29 22:28:06.711280
7601951,39856437,Entire home/apt,,Northern Beaches,15,5.0,4.0,0.0,130.0,1.0,-33.621735,151.320071,2016-01-29 22:27:58.852118
8021290,42355254,Entire home/apt,,Eastern Suburbs,1,5.0,3.0,0.0,88.0,3.0,-33.884671,151.230873,2016-01-29 22:27:30.122052
2970149,11856518,Private room,,Inner Sydney,1,5.0,2.0,1.0,69.0,5.0,-33.875093,151.215551,2016-01-29 22:27:23.164061
3948647,775624,Entire home/apt,,Inner Sydney,23,5.0,2.0,0.0,88.0,5.0,-33.867352,151.225681,2016-01-29 22:27:20.033419
8544315,21309086,Private room,,Eastern Suburbs,0,,2.0,1.0,50.0,2.0,-33.894367,151.273223,2016-01-29 22:27:17.565076
7501298,39294410,Private room,,Eastern Suburbs,0,,2.0,1.0,43.0,1.0,-33.880485,151.226248,2016-01-29 22:27:13.309194
5039174,13833135,Private room,,Inner Sydney,1,5.0,2.0,1.0,196.0,1.0,-33.859433,151.207669,2016-01-29 22:27:01.397636
10015149,21954414,Entire home/apt,,Inner Sydney,0,,2.0,1.0,73.0,5.0,-33.88122,151.215662,2016-01-29 22:26:47.612768
8391032,44213285,Entire home/apt,,Northern Beaches,1,5.0,4.0,2.0,290.0,1.0,-33.798658,151.286998,2016-01-29 22:26:46.242347
3353578,3978460,Private room,,Eastern Suburbs,5,5.0,2.0,1.0,88.0,1.0,-33.893007,151.26527,2016-01-29 22:26:42.440826
9826283,22471843,Entire home/apt,,Inner Sydney,1,5.0,2.0,1.0,217.0,3.0,-33.873522,151.206751,2016-01-29 22:26:31.674084
5128349,26511293,Entire home/apt,,Northern Beaches,12,5.0,4.0,1.0,148.0,1.0,-33.620582,151.333684,2016-01-29 22:26:24.312772
10399157,12657333,Private room,,Eastern Suburbs,0,,2.0,1.0,43.0,1.0,-33.883934,151.232416,2016-01-29 22:26:19.798547
6662137,33407748,Private room,,Inner Sydney,0,,2.0,1.0,47.0,1.0,-33.899181,151.212298,2016-01-29 22:25:58.493370
446497,2200681,Entire home/apt,,Northern Beaches,7,4.5,,3.0,164.0,4.0,-33.796706,151.27045,2016-01-29 22:25:47.756034
9981712,30464231,Entire home/apt,,Inner Sydney,2,5.0,,3.0,143.0,2.0,-33.88742,151.214287,2016-01-29 22:25:38.138490
7011034,36756718,Shared room,,Eastern Suburbs,8,4.0,8.0,1.0,13.0,1.0,-33.919646,151.25759,2016-01-29 22:25:29.578700
731863,3278302,Private room,,Northern Beaches,3,5.0,2.0,1.0,58.0,18.0,-33.800707,151.288328,2016-01-29 22:25:08.207162
653284,3284687,Entire home/apt,,Eastern Suburbs,2,5.0,2.0,1.0,138.0,7.0,-33.891142,151.283853,2016-01-29 22:25:00.776484
1095271,3021657,Entire home/apt,,Eastern Suburbs,9,4.5,4.0,2.0,182.0,3.0,-33.882728,151.226343,2016-01-29 22:24:56.857713
10416611,53647044,Entire home/apt,,Eastern Suburbs,0,,5.0,3.0,546.0,1.0,-33.891201,151.2674,2016-01-29 22:24:54.533295
5800372,29980362,Entire home/apt,,Eastern Suburbs,0,,4.0,2.0,128.0,1.0,-33.902134,151.254188,2016-01-29 22:24:36.510943
9535757,30031601,Entire home/apt,,Eastern Suburbs,0,,4.0,2.0,83.0,7.0,-33.925429,151.251266,2016-01-29 22:24:33.747232
9086396,46248222,Shared room,,Inner Western Sydney,1,5.0,2.0,1.0,21.0,3.0,-33.870478,151.089919,2016-01-29 22:24:16.731722
9908393,16738151,Private room,,Inner Sydney,2,5.0,1.0,1.0,55.0,3.0,-33.874453,151.22371,2016-01-29 22:24:10.869007
1763644,5625288,Entire home/apt,,Eastern Suburbs,2,5.0,4.0,2.0,182.0,5.0,-33.90241,151.266915,2016-01-29 22:24:07.643014
8621110,22468791,Entire home/apt,,Lower Northern Sydney,1,,,4.0,995.0,3.0,-33.84801,151.214069,2016-01-29 22:24:03.667761
5830946,30265845,Entire home/apt,,Eastern Suburbs,1,5.0,5.0,3.0,152.0,5.0,-33.895591,151.260875,2016-01-29 22:23:55.946878
891252,4734769,Private room,,Inner Sydney,24,5.0,2.0,1.0,65.0,3.0,-33.898703,151.213953,2016-01-29 22:23:09.046966
869091,4399722,Private room,,Inner Sydney,25,4.0,2.0,1.0,44.0,2.0,-33.889243,151.205115,2016-01-29 22:23:06.164935
908809,4871762,Private room,,Northern Beaches,71,5.0,2.0,1.0,91.0,2.0,-33.797565,151.276409,2016-01-29 22:22:30.029004
3572750,17690020,Entire home/apt,,Eastern Suburbs,41,5.0,3.0,2.0,105.0,2.0,-33.946622,151.23897,2016-01-29 22:22:12.406009
9481446,38796018,Entire home/apt,,Inner Sydney,0,,4.0,2.0,109.0,7.0,-33.904409,151.176948,2016-01-29 22:21:59.886678
9142297,47542881,Private room,,Eastern Suburbs,1,5.0,2.0,1.0,38.0,2.0,-33.895668,151.270838,2016-01-29 22:21:55.601490
10091732,33325403,Entire home/apt,,Eastern Suburbs,0,,2.0,0.0,109.0,3.0,-33.885437,151.229412,2016-01-29 22:21:38.563864
2572111,13170967,Entire home/apt,,Northern Beaches,1,5.0,2.0,1.0,131.0,2.0,-33.799099,151.286318,2016-01-29 22:21:26.681001
3033050,14138978,Entire home/apt,,Inner Sydney,6,4.5,2.0,0.0,99.0,3.0,-33.877265,151.220751,2016-01-29 22:21:18.701497
1957332,10117221,Private room,,Inner Sydney,16,5.0,2.0,1.0,73.0,2.0,-33.898973,151.189545,2016-01-29 22:21:15.320234
4654576,9919570,Private room,,Eastern Suburbs,0,,2.0,1.0,91.0,3.0,-33.895016,151.263021,2016-01-29 22:21:12.012937
9097988,47433590,Entire home/apt,,Eastern Suburbs,3,5.0,4.0,2.0,141.0,1.0,-33.894809,151.271584,2016-01-29 22:21:05.324422
9451189,48972384,Entire home/apt,,Eastern Suburbs,0,,2.0,1.0,109.0,1.0,-33.888428,151.273047,2016-01-29 22:21:01.544686
4477634,23233147,Entire home/apt,,Inner Sydney,28,4.5,4.0,1.0,145.0,2.0,-33.876572,151.215564,2016-01-29 22:20:46.460562
6902748,36173056,Entire home/apt,,Eastern Suburbs,2,5.0,2.0,1.0,95.0,4.0,-33.889655,151.235066,2016-01-29 22:20:43.884800
9923844,6436195,Private room,,Eastern Suburbs,1,5.0,2.0,1.0,167.0,3.0,-33.886091,151.280838,2016-01-29 22:20:21.988169
9348024,48514641,Entire home/apt,,Eastern Suburbs,0,,,3.0,182.0,1.0,-33.880901,151.223344,2016-01-29 22:20:11.707440
8255631,43535862,Private room,,Inner Sydney,1,5.0,1.0,1.0,33.0,15.0,-33.911598,151.141161,2016-01-29 22:20:04.401040
4788666,20493747,Entire home/apt,,Inner Sydney,7,4.5,2.0,1.0,87.0,2.0,-33.88715,151.156375,2016-01-29 22:19:46.245479
4988931,25721194,Entire home/apt,,Eastern Suburbs,14,4.5,4.0,2.0,210.0,2.0,-33.898971,151.266234,2016-01-29 22:19:35.452296
5852278,29134765,Entire home/apt,,Eastern Suburbs,0,,2.0,1.0,109.0,2.0,-33.872597,151.274842,2016-01-29 22:19:31.569597
4825640,23952521,Private room,,Northern Beaches,3,5.0,2.0,1.0,73.0,4.0,-33.80141,151.288048,2016-01-29 22:19:27.442060
8940469,35341108,Private room,,Lower Northern Sydney,4,5.0,2.0,1.0,47.0,2.0,-33.827733,151.209249,2016-01-29 22:19:03.171041
6308770,11085882,Private room,,Inner Sydney,10,5.0,2.0,1.0,50.0,3.0,-33.89413,151.210828,2016-01-29 22:18:56.250063
10573523,28364498,Entire home/apt,,Eastern Suburbs,0,,2.0,1.0,116.0,1.0,-33.891354,151.284049,2016-01-29 22:18:33.028070
5817266,30182800,Entire home/apt,,Inner Sydney,1,4.0,2.0,0.0,109.0,7.0,-33.885588,151.216114,2016-01-29 22:18:27.010031
10558082,19653901,Entire home/apt,,Inner Sydney,1,,4.0,1.0,130.0,4.0,-33.879744,151.213492,2016-01-29 22:18:12.023801
6318816,29972886,Private room,,Northern Beaches,0,,1.0,1.0,36.0,12.0,-33.792013,151.28513,2016-01-29 22:18:02.696206
8299816,36756718,Shared room,,Eastern Suburbs,0,,10.0,1.0,29.0,1.0,-33.920747,151.257343,2016-01-29 22:17:57.407067
6215310,12309566,Private room,,Inner Western Sydney,0,,2.0,1.0,40.0,1.0,-33.892859,151.125441,2016-01-29 22:17:50.282209
818548,3376713,Entire home/apt,,Eastern Suburbs,20,4.0,,2.0,164.0,2.0,-33.891336,151.273673,2016-01-29 22:17:46.543091
1705963,6420784,Private room,,Inner Sydney,3,4.5,2.0,1.0,60.0,1.0,-33.878044,151.21376,2016-01-29 22:17:32.113432
1926153,7409213,Entire home/apt,,Eastern Suburbs,3,5.0,,5.0,272.0,3.0,-33.905628,151.243383,2016-01-29 22:17:29.478842
2419091,12363831,Entire home/apt,,Inner Sydney,4,3.0,2.0,0.0,87.0,3.0,-33.890777,151.181569,2016-01-29 22:17:24.392096
1257989,6851700,Entire home/apt,,Inner Sydney,2,4.5,4.0,2.0,287.0,21.0,-33.869909,151.195985,2016-01-29 22:17:17.346606
6292330,25382466,Entire home/apt,,Northern Beaches,2,5.0,,5.0,473.0,5.0,-33.617193,151.332674,2016-01-29 22:16:57.229341
4665599,668098,Entire home/apt,,Eastern Suburbs,2,3.5,5.0,2.0,364.0,3.0,-33.886257,151.277421,2016-01-29 22:16:50.771083
10298958,51694349,Private room,,Inner Sydney,4,5.0,2.0,1.0,36.0,1.0,-33.899532,151.175356,2016-01-29 22:16:44.006832
10061185,48701785,Private room,,Lower Northern Sydney,0,,2.0,1.0,50.0,3.0,-33.803728,151.184285,2016-01-29 22:16:38.379680
8229013,7628977,Entire home/apt,,Eastern Suburbs,2,4.0,2.0,1.0,96.0,2.0,-33.883425,151.281325,2016-01-29 22:16:33.945484
1786334,9197454,Entire home/apt,,Eastern Suburbs,0,,,4.0,1019.0,7.0,-33.902344,151.264533,2016-01-29 22:16:27.801803
9615867,49749910,Entire home/apt,,Eastern Suburbs,0,,5.0,2.0,305.0,5.0,-33.886311,151.275172,2016-01-29 22:16:19.320615
4319562,10267266,Private room,,Eastern Suburbs,3,5.0,1.0,1.0,131.0,5.0,-33.915798,151.251257,2016-01-29 22:11:28.877984
4297286,22060924,Private room,,Eastern Suburbs,1,3.0,1.0,1.0,55.0,7.0,-33.904351,151.259909,2016-01-29 22:11:25.567594
3264656,16508797,Entire home/apt,,Inner Sydney,11,5.0,,3.0,138.0,3.0,-33.858625,151.192394,2016-01-29 22:11:23.164630
3473426,17496925,Entire home/apt,,Inner Sydney,1,4.0,2.0,1.0,102.0,3.0,-33.903199,151.189562,2016-01-29 22:11:19.388603
8328377,25321282,Private room,,Inner Sydney,5,5.0,2.0,1.0,47.0,5.0,-33.902776,151.180761,2016-01-29 22:11:17.972077
2937696,14859722,Entire home/apt,,Lower Northern Sydney,10,5.0,2.0,1.0,104.0,7.0,-33.830013,151.187521,2016-01-29 22:11:13.430779
1218594,6266484,Entire home/apt,,Eastern Suburbs,52,4.5,4.0,2.0,145.0,3.0,-33.885113,151.268588,2016-01-29 22:11:00.775035
3468400,4335104,Entire home/apt,,Inner Sydney,1,4.0,3.0,2.0,135.0,30.0,-33.878058,151.2139,2016-01-29 22:10:57.866288
9667469,49959040,Entire home/apt,,Northern Beaches,1,5.0,,4.0,364.0,7.0,-33.616876,151.318429,2016-01-29 22:10:37.983188
8540894,38199199,Private room,,Inner Sydney,5,4.5,3.0,1.0,40.0,1.0,-33.882852,151.21008,2016-01-29 22:10:24.345602
4425064,4367938,Entire home/apt,,Eastern Suburbs,3,4.5,2.0,1.0,144.0,2.0,-33.884747,151.22527,2016-01-29 22:10:10.481681
9203949,15069484,Entire home/apt,,Eastern Suburbs,0,,4.0,3.0,327.0,3.0,-33.889038,151.268252,2016-01-29 22:09:58.329569
6390340,16013790,Entire home/apt,,Inner Sydney,7,4.5,2.0,1.0,95.0,4.0,-33.889198,151.173759,2016-01-29 22:09:46.645390
1921599,1288180,Entire home/apt,,Inner Sydney,15,4.5,2.0,1.0,138.0,2.0,-33.871766,151.216131,2016-01-29 22:09:29.172274
9015369,47075223,Entire home/apt,,Eastern Suburbs,1,4.0,2.0,1.0,73.0,14.0,-33.891399,151.258267,2016-01-29 22:09:12.139434
1285342,6993293,Entire home/apt,,Inner Sydney,4,4.5,2.0,1.0,109.0,7.0,-33.872045,151.223852,2016-01-29 22:08:59.911155
7464518,2875709,Entire home/apt,,Eastern Suburbs,11,4.5,4.0,2.0,109.0,2.0,-33.877465,151.244992,2016-01-29 22:08:56.551130
889410,4719048,Entire home/apt,,Eastern Suburbs,2,5.0,1.0,1.0,109.0,2.0,-33.885664,151.277138,2016-01-29 22:08:45.025073
4753700,24530613,Entire home/apt,,Inner Sydney,12,5.0,4.0,3.0,234.0,7.0,-33.883776,151.220972,2016-01-29 22:08:35.106997
4655627,6138256,Entire home/apt,,Eastern Suburbs,2,5.0,4.0,2.0,109.0,5.0,-33.887333,151.267819,2016-01-29 22:08:28.503691
10020339,24848814,Entire home/apt,,Eastern Suburbs,0,,2.0,1.0,130.0,4.0,-33.889774,151.284167,2016-01-29 22:08:25.689919
366857,1852102,Entire home/apt,,Eastern Suburbs,21,4.0,2.0,1.0,138.0,2.0,-33.892963,151.262766,2016-01-29 22:08:21.539583
6455331,4335104,Entire home/apt,,Inner Sydney,1,4.0,2.0,0.0,105.0,3.0,-33.869708,151.194341,2016-01-29 22:08:18.483576
3265149,9250200,Entire home/apt,,Northern Beaches,0,,,3.0,218.0,3.0,-33.791387,151.249613,2016-01-29 22:08:14.234977
9978420,21240660,Entire home/apt,,Inner Sydney,0,,3.0,1.0,108.0,5.0,-33.869975,151.222208,2016-01-29 22:07:50.212824
10141866,721522,Private room,,Eastern Suburbs,1,5.0,2.0,1.0,88.0,1.0,-33.881684,151.270712,2016-01-29 22:07:46.971316
8392955,27629241,Entire home/apt,,Northern Beaches,2,5.0,5.0,3.0,236.0,4.0,-33.791244,151.276156,2016-01-29 22:07:17.818744
8054886,6285158,Entire home/apt,,Eastern Suburbs,1,5.0,5.0,3.0,200.0,7.0,-33.885786,151.269141,2016-01-29 22:07:11.002235
9302382,10461862,Entire home/apt,,Inner Sydney,4,5.0,4.0,2.0,203.0,1.0,-33.876759,151.211878,2016-01-29 22:07:06.779395
10599571,24855325,Private room,,Eastern Suburbs,0,,2.0,1.0,50.0,5.0,-33.885537,151.278716,2016-01-29 22:07:05.130644
4368512,22677369,Private room,,Inner Sydney,12,4.0,2.0,1.0,72.0,1.0,-33.8885,151.19637,2016-01-29 22:05:58.503925
6692651,21819451,Private room,,Eastern Suburbs,0,,1.0,1.0,55.0,3.0,-33.885961,151.236279,2016-01-29 22:05:37.221691
4795105,11583010,Entire home/apt,,Eastern Suburbs,2,4.5,2.0,1.0,145.0,2.0,-33.901254,151.26694,2016-01-29 22:05:03.238538
9844264,50688531,Entire home/apt,,Eastern Suburbs,0,,,4.0,233.0,1.0,-33.883239,151.275622,2016-01-29 22:04:58.531732
3063401,15593391,Entire home/apt,,Eastern Suburbs,16,4.5,2.0,1.0,113.0,3.0,-33.917763,151.257468,2016-01-29 22:04:45.276633
1940759,4286467,Entire home/apt,,Inner Sydney,6,5.0,4.0,2.0,204.0,3.0,-33.912398,151.207512,2016-01-29 22:04:16.181705
6066722,30620494,Entire home/apt,,Eastern Suburbs,0,,,3.0,582.0,7.0,-33.88541,151.262388,2016-01-29 22:03:36.598408
9564087,43641303,Private room,,Eastern Suburbs,6,4.5,2.0,1.0,73.0,3.0,-33.888549,151.274693,2016-01-29 22:03:07.822473
3742995,11347803,Entire home/apt,,Inner Sydney,32,5.0,2.0,1.0,73.0,1.0,-33.899675,151.165489,2016-01-29 22:02:57.759856
9377144,48652077,Entire home/apt,,Inner Sydney,0,,3.0,1.0,87.0,14.0,-33.901402,151.205772,2016-01-29 22:02:48.167504
1872845,8172980,Entire home/apt,,Eastern Suburbs,4,5.0,,3.0,520.0,7.0,-33.895014,151.268984,2016-01-29 22:02:24.893898
915294,1700151,Private room,,Eastern Suburbs,0,,3.0,1.0,80.0,1.0,-33.910039,151.223619,2016-01-29 22:02:13.156349
10005503,27931294,Private room,,Eastern Suburbs,1,1.0,2.0,1.0,40.0,1.0,-33.890287,151.26336,2016-01-29 22:02:09.443558
8069028,37193483,Private room,,Inner Western Sydney,5,4.0,3.0,1.0,54.0,1.0,-33.889381,151.133597,2016-01-29 22:01:41.839051
9847534,36017364,Shared room,,Eastern Suburbs,0,,1.0,1.0,36.0,1.0,-33.953605,151.242241,2016-01-29 22:01:29.822956
3222900,11085877,Private room,,Eastern Suburbs,11,5.0,2.0,1.0,69.0,1.0,-33.892252,151.273227,2016-01-29 22:01:26.788886
4451114,22814640,Entire home/apt,,Eastern Suburbs,2,4.5,2.0,1.0,109.0,5.0,-33.893412,151.247582,2016-01-29 22:01:24.102344
4221542,18260033,Entire home/apt,,Inner Sydney,9,4.5,,3.0,217.0,7.0,-33.860753,151.172897,2016-01-29 22:01:10.295759
1180462,6398768,Entire home/apt,,Eastern Suburbs,20,5.0,4.0,2.0,254.0,5.0,-33.885676,151.282294,2016-01-29 22:00:57.319188
5244175,10934652,Entire home/apt,,Eastern Suburbs,0,,,5.0,582.0,7.0,-33.881966,151.270567,2016-01-29 22:00:34.553822
10523754,3558255,Private room,,Eastern Suburbs,0,,2.0,1.0,66.0,1.0,-33.879853,151.227493,2016-01-29 21:59:50.750279
5210815,26956148,Entire home/apt,,Eastern Suburbs,2,4.5,3.0,1.0,109.0,1.0,-33.89867,151.258135,2016-01-29 21:59:35.062542
863256,4080026,Private room,,Inner Sydney,97,5.0,2.0,1.0,62.0,2.0,-33.884776,151.195766,2016-01-29 21:59:31.121942
