room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
331837,681876,Private room,,Canterbury-Bankstown,4,4.5,1,1.0,50.0,7,-33.915554,151.102422,2014-09-27 02:24:18.939
103273,172878,Entire home/apt,,Eastern Suburbs,21,4.5,4,2.0,161.0,2,-33.889228,151.283999,2014-09-27 03:13:38.418
103395,539258,Private room,,Northern Beaches,36,5.0,4,1.0,121.0,2,-33.790308,151.278775,2014-09-27 05:26:55.492
104380,543277,Entire home/apt,,Eastern Suburbs,14,4.5,4,2.0,171.0,3,-33.888846,151.278274,2014-09-27 04:42:57.389
331839,681876,Private room,,Canterbury-Bankstown,3,5.0,2,1.0,40.0,7,-33.914111,151.100786,2014-09-27 02:25:53.848
104393,543277,Entire home/apt,,Eastern Suburbs,12,5.0,5,2.0,232.0,7,-33.887254,151.277556,2014-09-27 04:57:14.004
110790,447031,Entire home/apt,,Eastern Suburbs,7,5.0,3,2.0,101.0,2,-33.889269,151.256921,2014-09-27 04:53:54.352
122699,284711,Private room,,Inner Sydney,21,5.0,2,1.0,89.0,3,-33.902154,151.19119,2014-09-27 02:39:57.303
135691,501973,Private room,,Eastern Suburbs,19,4.5,2,1.0,86.0,5,-33.889497,151.260448,2014-09-27 01:33:01.352
143048,688781,Entire home/apt,,Inner Sydney,109,5.0,4,2.0,202.0,2,-33.901199,151.180312,2014-09-27 04:55:22.181
153444,733574,Entire home/apt,,Inner Sydney,17,4.5,2,1.0,116.0,2,-33.873934,151.21884,2014-09-27 03:07:37.348
161235,3172,Entire home/apt,,Eastern Suburbs,9,4.5,4,2.0,382.0,3,-33.888585,151.267869,2014-09-27 05:08:48.964
365806,1847265,Private room,,Lower Northern Sydney,4,5.0,4,1.0,81.0,2,-33.824732,151.229427,2014-09-27 05:40:54.814
161905,153987,Entire home/apt,,Inner Sydney,2,5.0,2,2.0,181.0,5,-33.870543,151.228599,2014-09-27 03:22:20.457
162941,778312,Private room,,Inner Sydney,4,5.0,1,1.0,98.0,2,-33.891765,151.203262,2014-09-27 03:36:17.280
170511,324724,Private room,,Eastern Suburbs,63,5.0,1,1.0,101.0,2,-33.916,151.265632,2014-09-27 01:37:11.045
172961,825682,Private room,,Inner Sydney,1,5.0,1,1.0,69.0,5,-33.89745,151.208521,2014-09-27 04:12:25.729
173025,825923,Private room,,Lower Northern Sydney,1,4.0,1,1.0,59.0,1,-33.819445,151.194608,2014-09-27 05:24:26.249
182690,673365,Entire home/apt,,Inner Sydney,11,4.5,4,1.0,181.0,3,-33.879811,151.213933,2014-09-27 04:13:45.015
183704,859953,Entire home/apt,,Eastern Suburbs,43,5.0,6,3.0,171.0,3,-33.894696,151.268946,2014-09-27 04:03:41.153
408477,1266775,Entire home/apt,,Inner Sydney,5,4.5,2,1.0,121.0,1,-33.894285,151.213929,2014-09-27 04:07:50.689
196170,954703,Entire home/apt,,Eastern Suburbs,3,4.5,2,2.0,146.0,14,-33.8937,151.267381,2014-09-27 02:39:03.339
198170,967089,Private room,,Inner Sydney,25,4.0,2,1.0,49.0,3,-33.9027,151.164722,2014-09-27 01:47:50.067
199043,972136,Private room,,Inner Sydney,53,5.0,2,1.0,81.0,3,-33.914642,151.211254,2014-09-27 03:43:05.825
199669,975349,Entire home/apt,,Eastern Suburbs,1,5.0,5,2.0,301.0,3,-33.889041,151.272253,2014-09-27 05:47:12.201
200868,972136,Private room,,Eastern Suburbs,41,4.5,2,1.0,81.0,3,-33.91419,151.212651,2014-09-27 04:14:54.042
201698,981841,Entire home/apt,,Canterbury-Bankstown,1,3.5,10,3.0,252.0,4,-33.910616,151.096701,2014-09-27 05:24:54.777
203561,998399,Entire home/apt,,Inner Sydney,3,4.5,2,1.0,151.0,7,-33.878,151.220766,2014-09-27 02:03:06.770
205926,1013019,Shared room,,Inner Sydney,23,3.5,16,1.0,28.0,1,-33.874104,151.218267,2014-09-27 03:09:20.691
209776,459562,Entire home/apt,,Eastern Suburbs,6,4.5,3,1.0,183.0,7,-33.890172,151.23991,2014-09-27 03:20:50.737
210528,3172,Entire home/apt,,Eastern Suburbs,11,4.5,4,2.0,382.0,2,-33.888199,151.267739,2014-09-27 03:02:22.089
211037,1061051,Entire home/apt,,Inner Sydney,13,5.0,2,1.0,161.0,14,-33.879113,151.214037,2014-09-27 02:58:56.491
211505,1002864,Entire home/apt,,Inner Sydney,3,5.0,4,2.0,252.0,7,-33.86445,151.168215,2014-09-27 02:12:00.571
213826,673365,Entire home/apt,,Eastern Suburbs,4,4.5,2,1.0,161.0,3,-33.894212,151.264588,2014-09-27 02:29:26.714
213931,1095824,Entire home/apt,,Eastern Suburbs,78,5.0,5,2.0,136.0,3,-33.894202,151.244492,2014-09-27 04:21:59.694
219030,490291,Entire home/apt,,Eastern Suburbs,34,4.5,6,3.0,262.0,2,-33.898367,151.265054,2014-09-27 04:01:37.625
220576,1143534,Entire home/apt,,Inner Sydney,51,5.0,2,1.0,176.0,1,-33.874482,151.227426,2014-09-27 04:11:15.382
222559,433633,Private room,,Eastern Suburbs,15,5.0,2,1.0,141.0,3,-33.887732,151.246817,2014-09-27 03:01:20.629
223221,1159541,Private room,,Eastern Suburbs,40,5.0,2,1.0,90.0,3,-33.875714,151.241121,2014-09-27 05:47:24.186
224685,1148800,Private room,,Inner Sydney,129,5.0,2,1.0,100.0,2,-33.886667,151.207221,2014-09-27 04:24:23.373
226202,324467,Entire home/apt,,Eastern Suburbs,2,4.5,4,2.0,111.0,4,-33.925596,151.255794,2014-09-27 04:05:29.240
229142,1196380,Entire home/apt,,Eastern Suburbs,2,5.0,2,1.0,171.0,7,-33.904609,151.265516,2014-09-27 01:44:23.068
231112,446489,Entire home/apt,,Eastern Suburbs,4,5.0,2,1.0,171.0,6,-33.888051,151.280857,2014-09-27 04:55:59.055
232178,1214678,Entire home/apt,,Inner Sydney,0,,2,1.0,301.0,14,-33.877515,151.198074,2014-09-27 05:44:30.429
232782,1012161,Entire home/apt,,Inner Sydney,11,5.0,2,1.0,131.0,1,-33.892891,151.209563,2014-09-27 02:42:57.588
232793,433633,Private room,,Eastern Suburbs,11,4.5,2,1.0,131.0,3,-33.886334,151.244666,2014-09-27 02:55:27.410
232795,433633,Private room,,Eastern Suburbs,9,5.0,2,1.0,131.0,1,-33.887591,151.246249,2014-09-27 02:57:33.679
233047,163458,Private room,,Eastern Suburbs,25,4.0,2,1.0,76.0,2,-33.874175,151.274564,2014-09-27 02:52:56.732
236158,490818,Entire home/apt,,Inner Sydney,18,5.0,7,2.0,171.0,3,-33.901796,151.205745,2014-09-27 03:37:30.567
238249,938704,Entire home/apt,,Eastern Suburbs,1,5.0,2,2.0,197.0,4,-33.886344,151.26912,2014-09-27 04:20:34.031
249100,1305178,Private room,,Lower Northern Sydney,31,5.0,1,1.0,96.0,1,-33.84376,151.214774,2014-09-27 01:34:45.185
249847,1309479,Entire home/apt,,Northern Beaches,0,,3,2.0,378.0,10,-33.799626,151.289977,2014-09-27 05:50:01.990
249998,1310233,Entire home/apt,,Eastern Suburbs,13,5.0,4,2.0,202.0,2,-33.894142,151.251376,2014-09-27 03:53:37.905
250821,299170,Private room,,Eastern Suburbs,2,4.5,2,1.0,151.0,3,-33.886181,151.276142,2014-09-27 04:53:13.466
251349,4245639,Private room,,Lower Northern Sydney,11,5.0,1,1.0,81.0,1,-33.833403,151.200502,2014-09-27 05:11:25.167
252427,1214840,Entire home/apt,,Eastern Suburbs,10,5.0,2,1.0,151.0,3,-33.927014,151.258857,2014-09-27 01:33:43.600
255090,1340540,Entire home/apt,,Eastern Suburbs,11,4.5,3,1.0,106.0,7,-33.876033,151.23413,2014-09-27 03:24:03.289
256569,1347315,Entire home/apt,,Eastern Suburbs,124,5.0,5,1.0,121.0,2,-33.908901,151.259232,2014-09-27 02:20:51.808
259203,1361480,Entire home/apt,,Inner Sydney,0,,6,2.0,291.0,2,-33.882372,151.217365,2014-09-27 03:44:10.765
259866,1363723,Private room,,Inner Sydney,32,5.0,2,1.0,96.0,2,-33.884403,151.170659,2014-09-27 01:48:59.717
260042,1364816,Private room,,Inner Sydney,0,,3,1.0,91.0,1,-33.888056,151.210499,2014-09-27 04:59:26.495
260692,1324995,Private room,,Inner Sydney,7,4.0,2,1.0,126.0,14,-33.857232,151.207792,2014-09-27 02:49:39.977
262191,1324995,Private room,,Inner Sydney,9,5.0,1,1.0,116.0,14,-33.856589,151.207824,2014-09-27 02:09:49.019
262192,1324995,Private room,,Inner Sydney,11,4.5,2,1.0,136.0,14,-33.857199,151.206192,2014-09-27 02:10:54.538
263539,1383161,Entire home/apt,,Inner Sydney,17,4.5,4,1.0,161.0,3,-33.876442,151.20388,2014-09-27 03:24:11.378
264513,1387801,Entire home/apt,,Lower Northern Sydney,15,4.5,8,4.0,373.0,3,-33.795627,151.204215,2014-09-27 02:27:52.839
264925,1389838,Entire home/apt,,Eastern Suburbs,2,,6,3.0,453.0,5,-33.887307,151.278335,2014-09-27 05:18:50.490
266445,1228683,Entire home/apt,,Inner Sydney,82,5.0,2,1.0,131.0,3,-33.903473,151.199961,2014-09-27 05:01:47.282
267088,368144,Entire home/apt,,Northern Beaches,2,4.5,5,2.0,201.0,7,-33.79355,151.28459,2014-09-27 02:44:09.591
267141,1400020,Entire home/apt,,Inner Sydney,0,,2,1.0,141.0,4,-33.87948,151.212465,2014-09-27 03:44:59.929
267536,778312,Private room,,Inner Sydney,8,4.5,1,1.0,98.0,2,-33.890961,151.202713,2014-09-27 01:37:56.317
267848,1404471,Entire home/apt,,Eastern Suburbs,4,5.0,4,2.0,212.0,7,-33.908497,151.241591,2014-09-27 02:35:27.218
268699,1408219,Entire home/apt,,Eastern Suburbs,5,5.0,4,2.0,150.0,14,-33.891239,151.27114,2014-09-27 04:05:56.042
271093,459754,Private room,,Inner Western Sydney,3,5.0,2,1.0,76.0,2,-33.882921,151.129301,2014-09-27 05:47:14.752
271182,140484,Entire home/apt,,Inner Sydney,1,,2,1.0,151.0,3,-33.894341,151.181958,2014-09-27 02:42:25.512
272150,1424020,Private room,,Inner Sydney,6,4.5,2,1.0,79.0,3,-33.882505,151.149224,2014-09-27 01:44:03.218
272697,1427221,Private room,,Inner Sydney,107,5.0,1,1.0,99.0,2,-33.892485,151.20665,2014-09-27 02:19:44.438
273477,1427173,Entire home/apt,,Eastern Suburbs,0,,6,3.0,403.0,10,-33.880779,151.272549,2014-09-27 02:32:10.057
273673,1431845,Private room,,Eastern Suburbs,0,,1,1.0,112.0,1,-33.942013,151.24895,2014-09-27 01:30:56.145
274251,1433530,Entire home/apt,,Inner Sydney,1,5.0,12,5.0,907.0,2,-33.867388,151.174697,2014-09-27 02:39:14.862
275298,1428322,Shared room,,Inner Sydney,7,5.0,2,1.0,106.0,7,-33.906199,151.176177,2014-09-27 03:04:49.449
275625,1440754,Private room,,Eastern Suburbs,27,5.0,2,1.0,71.0,3,-33.919297,151.244211,2014-09-27 04:20:03.949
276617,1261500,Entire home/apt,,Inner Sydney,91,5.0,3,1.0,136.0,2,-33.872104,151.2247,2014-09-27 03:49:01.110
276704,466935,Private room,,Inner Sydney,0,,2,1.0,166.0,4,-33.887958,151.230005,2014-09-27 05:22:35.020
277171,1447543,Private room,,Eastern Suburbs,2,5.0,1,1.0,141.0,1,-33.942105,151.256696,2014-09-27 04:31:25.367
277426,912426,Private room,,Inner Sydney,56,5.0,2,1.0,62.0,2,-33.894858,151.180317,2014-09-27 04:30:12.002
279869,1459337,Entire home/apt,,Eastern Suburbs,3,4.5,4,2.0,151.0,7,-33.916455,151.256496,2014-09-27 02:24:34.033
280548,1462436,Entire home/apt,,Eastern Suburbs,2,5.0,8,4.0,1209.0,7,-33.87008,151.240065,2014-09-27 05:28:23.111
281803,1383347,Entire home/apt,,Eastern Suburbs,0,,2,1.0,131.0,7,-33.863394,151.276959,2014-09-27 04:59:53.543
281827,1468968,Private room,,Inner Sydney,95,5.0,2,1.0,111.0,2,-33.870579,151.204742,2014-09-27 05:26:31.767
281889,1469294,Entire home/apt,,Eastern Suburbs,5,4.5,4,2.0,121.0,3,-33.906581,151.236707,2014-09-27 01:55:22.623
283378,1475640,Private room,,Inner Sydney,0,,2,1.0,277.0,14,-33.877342,151.220949,2014-09-27 05:44:19.261
284013,1479417,Entire home/apt,,Eastern Suburbs,14,4.5,2,1.0,176.0,12,-33.891975,151.262115,2014-09-27 03:17:59.918
285131,1484265,Entire home/apt,,Inner Sydney,0,,1,1.0,60.0,21,-33.882281,151.187812,2014-09-27 04:59:55.833
286924,1492922,Entire home/apt,,Lower Northern Sydney,6,3.5,6,3.0,882.0,3,-33.848607,151.211689,2014-09-27 05:01:09.424
288359,1499246,Private room,,Inner Sydney,25,4.5,2,1.0,86.0,3,-33.908063,151.176618,2014-09-27 03:11:06.194
289160,1501482,Private room,,Eastern Suburbs,0,,2,1.0,81.0,3,-33.892657,151.246348,2014-09-27 03:48:27.987
289368,1503015,Private room,,Inner Sydney,7,4.5,2,1.0,111.0,2,-33.884856,151.172434,2014-09-27 02:54:07.815
290146,113874,Entire home/apt,,Eastern Suburbs,3,4.5,4,2.0,194.0,2,-33.886756,151.258669,2014-09-27 03:05:04.176
291031,1284519,Entire home/apt,,Eastern Suburbs,2,5.0,7,4.0,453.0,6,-33.916171,151.246359,2014-09-27 05:12:47.890
291822,1495369,Entire home/apt,,Eastern Suburbs,0,,6,4.0,353.0,7,-33.890578,151.270697,2014-09-27 05:40:37.012
292913,1464461,Entire home/apt,,Eastern Suburbs,0,,4,2.0,353.0,1,-33.889664,151.26276,2014-09-27 02:12:12.177
293277,1295842,Entire home/apt,,Eastern Suburbs,6,4.5,7,3.0,504.0,3,-33.892924,151.273728,2014-09-27 04:08:03.499
298295,976809,Private room,,Inner Sydney,2,5.0,1,1.0,59.0,2,-33.880955,151.211381,2014-09-27 02:18:02.157
299046,369209,Entire home/apt,,Inner Sydney,11,5.0,4,2.0,151.0,5,-33.858869,151.194741,2014-09-27 01:59:59.807
300527,976809,Private room,,Inner Sydney,20,5.0,1,1.0,60.0,2,-33.880979,151.209565,2014-09-27 05:41:56.484
302205,1559090,Entire home/apt,,Inner Sydney,0,,4,3.0,302.0,21,-33.904123,151.218513,2014-09-27 03:36:20.493
304545,1313602,Private room,,Eastern Suburbs,11,5.0,1,1.0,59.0,3,-33.885308,151.267329,2014-09-27 04:12:28.917
304762,540270,Entire home/apt,,Eastern Suburbs,4,5.0,2,1.0,156.0,20,-33.895165,151.271221,2014-09-27 03:33:14.352
304835,209719,Entire home/apt,,Inner Sydney,48,4.5,2,1.0,140.0,2,-33.876643,151.217264,2014-09-27 04:51:14.488
306354,1575303,Private room,,St George-Sutherland,1,5.0,1,1.0,11.0,1,-33.931243,151.149839,2014-09-27 04:30:38.176
307927,1584423,Entire home/apt,,Inner Sydney,12,4.0,6,2.0,202.0,2,-33.859145,151.179816,2014-09-27 05:12:59.865
308977,2994548,Private room,,Inner Sydney,105,4.5,2,1.0,86.0,2,-33.872241,151.22104,2014-09-27 05:43:44.310
310414,1596677,Private room,,Inner Sydney,49,5.0,2,1.0,96.0,3,-33.880319,151.216253,2014-09-27 03:53:23.537
312685,1346688,Private room,,Inner Sydney,27,4.0,3,1.0,86.0,4,-33.90038,151.181918,2014-09-27 03:18:23.284
312686,1346688,Private room,,Inner Sydney,10,4.0,5,1.0,231.0,5,-33.899393,151.182699,2014-09-27 03:19:26.391
313566,1612264,Private room,,St George-Sutherland,17,4.5,2,1.0,59.0,2,-34.050837,151.146495,2014-09-27 05:21:11.975
314426,381934,Entire home/apt,,Inner Sydney,10,4.5,8,4.0,202.0,5,-33.891831,151.19353,2014-09-27 02:21:47.083
315492,1375336,Private room,,Eastern Suburbs,33,4.5,2,1.0,60.0,7,-33.909587,151.24793,2014-09-27 03:08:06.801
318591,1634967,Entire home/apt,,Inner Sydney,26,5.0,6,3.0,302.0,4,-33.877434,151.17926,2014-09-27 03:39:05.623
318757,448400,Private room,,Inner Sydney,0,,2,1.0,99.0,1,-33.870596,151.226845,2014-09-27 01:59:21.082
319961,1629688,Entire home/apt,,Eastern Suburbs,11,5.0,4,2.0,156.0,4,-33.895959,151.254597,2014-09-27 05:15:35.329
321849,681876,Entire home/apt,,Canterbury-Bankstown,14,4.5,8,5.0,151.0,10,-33.928567,151.123173,2014-09-27 02:20:47.730
321901,681876,Private room,,Canterbury-Bankstown,8,4.5,4,1.0,35.0,7,-33.914168,151.102345,2014-09-27 03:18:30.077
322240,1650347,Entire home/apt,,Eastern Suburbs,40,4.5,4,1.0,146.0,1,-33.88958,151.269628,2014-09-27 04:47:55.193
322296,369440,Entire home/apt,,Lower Northern Sydney,26,5.0,2,1.0,146.0,6,-33.852259,151.218416,2014-09-27 05:51:34.792
324918,1596898,Entire home/apt,,Inner Sydney,1,5.0,4,2.0,222.0,7,-33.898667,151.184102,2014-09-27 02:17:28.309
326040,299170,Private room,,Eastern Suburbs,3,4.0,2,1.0,126.0,3,-33.887405,151.274329,2014-09-27 04:03:49.106
328151,681876,Private room,,Canterbury-Bankstown,10,4.5,2,1.0,35.0,7,-33.913737,151.101826,2014-09-27 05:12:27.161
329366,1681813,Entire home/apt,,Eastern Suburbs,0,,4,2.0,282.0,7,-33.902505,151.262636,2014-09-27 04:01:13.341
329635,1636739,Private room,,Eastern Suburbs,4,4.5,1,1.0,76.0,3,-33.974447,151.252746,2014-09-27 04:14:03.601
330547,1686302,Private room,,Inner Western Sydney,6,4.5,2,1.0,117.0,1,-33.852358,151.15955,2014-09-27 02:13:39.216
331832,681876,Private room,,Canterbury-Bankstown,5,4.5,6,1.0,40.0,7,-33.913634,151.100741,2014-09-27 02:18:19.225
331833,681876,Private room,,Canterbury-Bankstown,2,4.5,2,1.0,40.0,7,-33.913922,151.102155,2014-09-27 02:19:29.341
331834,681876,Private room,,Canterbury-Bankstown,5,4.5,2,1.0,40.0,7,-33.913982,151.101153,2014-09-27 02:21:02.071
331885,1687171,Entire home/apt,,Inner Sydney,2,5.0,2,1.0,186.0,7,-33.868608,151.223492,2014-09-27 03:17:24.635
332960,1756420,Private room,,Inner Sydney,18,5.0,2,1.0,116.0,2,-33.868186,151.190709,2014-09-27 04:10:55.295
333002,1756420,Private room,,Inner Sydney,10,5.0,2,1.0,116.0,2,-33.865962,151.189754,2014-09-27 04:58:20.133
333873,253100,Private room,,Lower Northern Sydney,54,5.0,2,1.0,71.0,2,-33.832289,151.246585,2014-09-27 02:11:50.392
334817,891380,Entire home/apt,,Inner Sydney,1,5.0,7,4.0,302.0,5,-33.85826,151.186181,2014-09-27 05:23:22.974
336129,792949,Entire home/apt,,Eastern Suburbs,5,4.5,2,1.0,251.0,2,-33.887227,151.280044,2014-09-27 01:21:18.159
338130,1718175,Private room,,Eastern Suburbs,4,5.0,1,1.0,126.0,1,-33.922554,151.250929,2014-09-27 05:07:56.164
340563,1727971,Private room,,Lower Northern Sydney,2,4.5,2,1.0,120.0,3,-33.837135,151.196589,2014-09-27 02:47:39.767
342332,1710091,Private room,,Lower Northern Sydney,17,5.0,1,1.0,79.0,2,-33.82805,151.227419,2014-09-27 02:23:30.181
343112,1258567,Private room,,Eastern Suburbs,28,5.0,2,1.0,100.0,2,-33.879249,151.226446,2014-09-27 02:35:44.883
