room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16002892,99043515,Shared room,,Blacktown,1,0.0,5,1.0,70.0,,-33.732302,150.939911,2017-01-27 10:15:56.219599
16829658,6202544,Shared room,,Inner Sydney,0,0.0,1,1.0,64.0,,-33.877432,151.205147,2017-01-27 10:15:56.010294
14282448,15148189,Shared room,,Northern Beaches,1,0.0,1,1.0,55.0,,-33.798715,151.282991,2017-01-27 10:15:53.834610
10320243,40645864,Shared room,,Inner Sydney,2,0.0,2,1.0,55.0,,-33.906113,151.20896,2017-01-27 10:15:51.934171
4881276,24893654,Shared room,,Inner Sydney,0,0.0,1,1.0,59.0,,-33.879387,151.206978,2017-01-27 10:15:51.713444
2210997,11278162,Shared room,,Inner Sydney,3,4.5,6,1.0,57.0,,-33.870253,151.19827,2017-01-27 10:15:51.281481
10165850,41533178,Shared room,,Inner Sydney,1,0.0,1,1.0,46.0,,-33.873438,151.197256,2017-01-27 10:15:51.062584
10147460,24886625,Shared room,,Inner Sydney,0,0.0,2,1.0,52.0,,-33.881104,151.195146,2017-01-27 10:15:50.853633
12475575,38799083,Shared room,,Inner Western Sydney,3,3.5,2,1.0,46.0,,-33.872332,151.095098,2017-01-27 10:15:50.621509
10437118,9551515,Shared room,,Eastern Suburbs,0,0.0,1,1.0,59.0,,-33.897695,151.257499,2017-01-27 10:15:50.411536
12771248,69487328,Shared room,,Eastern Suburbs,0,0.0,1,1.0,52.0,,-33.883598,151.276339,2017-01-27 10:15:50.201747
11556975,61033535,Shared room,,Eastern Suburbs,0,0.0,2,1.0,43.0,,-33.886479,151.27316,2017-01-27 10:15:49.991460
14619163,90747028,Shared room,,Inner Sydney,14,4.5,1,1.0,46.0,,-33.879486,151.214691,2017-01-27 10:15:49.775470
16471663,97434038,Shared room,,Inner Sydney,0,0.0,1,1.0,47.0,,-33.876999,151.203774,2017-01-27 10:15:49.563583
14984622,10085028,Shared room,,Inner Sydney,2,0.0,1,1.0,56.0,,-33.87777,151.221957,2017-01-27 10:15:49.347370
14674592,91099410,Shared room,,Inner Western Sydney,0,0.0,1,1.0,43.0,,-33.865487,151.079117,2017-01-27 10:15:49.142424
14933103,82861200,Shared room,,Eastern Suburbs,1,0.0,1,1.0,62.0,,-33.954161,151.247734,2017-01-27 10:15:48.925738
16124152,9585881,Shared room,,Inner Sydney,1,0.0,2,1.0,43.0,,-33.892848,151.213029,2017-01-27 10:15:46.319300
10076370,51300639,Shared room,,Inner Sydney,2,0.0,2,1.0,46.0,,-33.881174,151.19727,2017-01-27 10:15:46.100475
8559496,26395164,Shared room,,Inner Sydney,9,5.0,2,1.0,46.0,,-33.92427,151.187502,2017-01-27 10:15:45.879744
16054343,104543792,Shared room,,Central Northern Sydney,0,0.0,4,1.0,50.0,,-33.756349,150.961756,2017-01-27 10:15:45.674974
16817337,18359745,Shared room,,Inner Sydney,0,0.0,1,1.0,46.0,,-33.87929,151.195849,2017-01-27 10:15:45.455598
11970764,63952900,Shared room,,Lower Northern Sydney,0,0.0,2,1.0,50.0,,-33.827963,151.189051,2017-01-27 10:15:45.238878
4988924,11561239,Shared room,,Eastern Suburbs,0,0.0,1,1.0,55.0,,-33.900699,151.256336,2017-01-27 10:15:45.025303
16590131,16524457,Shared room,,Lower Northern Sydney,0,0.0,1,1.0,59.0,,-33.851178,151.218613,2017-01-27 10:15:44.597782
14288324,73274463,Shared room,,Inner Western Sydney,3,4.5,2,1.0,53.0,,-33.828557,151.085882,2017-01-27 10:15:44.387498
9565499,49378791,Shared room,,Eastern Suburbs,2,0.0,2,1.0,42.0,,-33.887496,151.243949,2017-01-27 10:15:44.176133
16570791,105499392,Shared room,,Central Western Sydney,0,0.0,1,1.0,43.0,,-33.817368,151.050425,2017-01-27 10:15:43.958705
16812650,74069819,Shared room,,Eastern Suburbs,0,0.0,2,1.0,43.0,,-33.921065,151.225935,2017-01-27 10:15:43.752750
11343184,15065953,Shared room,,Lower Northern Sydney,5,4.0,2,1.0,43.0,,-33.766821,151.105672,2017-01-27 10:15:43.545623
16057306,55372712,Shared room,,Eastern Suburbs,5,5.0,2,1.0,43.0,,-33.905212,151.22384,2017-01-27 10:15:43.337451
16408139,97434038,Shared room,,Inner Sydney,1,0.0,1,1.0,56.0,,-33.875338,151.204917,2017-01-27 10:15:43.128808
10834169,13177129,Shared room,,Eastern Suburbs,5,5.0,1,1.0,45.0,,-33.912669,151.23788,2017-01-27 10:15:42.922503
11405843,52126776,Shared room,,Eastern Suburbs,10,4.5,2,1.0,50.0,,-33.922822,151.227787,2017-01-27 10:15:42.714585
10929804,56663585,Shared room,,Inner Sydney,0,0.0,2,1.0,52.0,,-33.878651,151.197593,2017-01-27 10:15:40.480339
10215782,52492816,Shared room,,Inner Sydney,1,0.0,2,1.0,46.0,,-33.879056,151.196529,2017-01-27 10:15:40.272531
6498122,33938871,Shared room,,Inner Western Sydney,19,4.5,1,1.0,48.0,,-33.825781,151.089025,2017-01-27 10:15:40.060125
16561666,5088183,Shared room,,Inner Western Sydney,0,0.0,2,1.0,50.0,,-33.86675,151.142732,2017-01-27 10:15:39.851971
10248473,40661250,Shared room,,Canterbury-Bankstown,0,0.0,2,1.0,55.0,,-33.924076,151.091241,2017-01-27 10:15:39.635820
10388637,53481851,Shared room,,Inner Sydney,0,0.0,2,1.0,55.0,,-33.877489,151.196973,2017-01-27 10:15:39.416137
16562244,23545369,Shared room,,Eastern Suburbs,1,0.0,2,1.0,53.0,,-33.920588,151.235245,2017-01-27 10:15:38.994362
5653947,29302932,Shared room,,Lower Northern Sydney,4,4.5,2,1.0,62.0,,-33.822825,151.098022,2017-01-27 10:15:38.781496
16151081,5899756,Shared room,,Eastern Suburbs,2,0.0,2,1.0,55.0,,-33.944735,151.251149,2017-01-27 10:15:38.573529
16871918,112446372,Shared room,,Inner Sydney,0,0.0,2,1.0,55.0,,-33.883842,151.202243,2017-01-27 10:15:38.369148
15693718,101308728,Shared room,,St George-Sutherland,5,5.0,2,1.0,59.0,,-33.992315,151.142272,2017-01-27 10:15:37.936195
14892109,93437100,Shared room,,Northern Beaches,4,5.0,2,1.0,50.0,,-33.787966,151.270589,2017-01-27 10:15:37.724303
16572597,109196510,Shared room,,Inner Sydney,0,0.0,3,1.0,59.0,,-33.889554,151.195343,2017-01-27 10:15:37.511289
16076111,77192915,Shared room,,Fairfield-Liverpool,0,0.0,1,1.0,54.0,,-33.918852,150.922025,2017-01-27 10:15:37.301580
12685332,12593161,Shared room,,Lower Northern Sydney,3,5.0,3,1.0,56.0,,-33.843031,151.215772,2017-01-27 10:15:37.086575
6528719,25837273,Shared room,,Eastern Suburbs,0,0.0,1,1.0,24.0,,-33.889431,151.275238,2017-01-27 10:15:35.205505
7009512,34923740,Shared room,,Eastern Suburbs,3,3.0,8,1.0,27.0,,-33.890967,151.274107,2017-01-27 10:15:34.991516
8275609,34923740,Shared room,,Eastern Suburbs,1,0.0,8,1.0,27.0,,-33.89094,151.273914,2017-01-27 10:15:34.783568
8395419,34923740,Shared room,,Eastern Suburbs,1,0.0,10,1.0,30.0,,-33.890562,151.273591,2017-01-27 10:15:34.578968
8276785,34923740,Shared room,,Eastern Suburbs,3,2.5,10,1.0,27.0,,-33.890751,151.272135,2017-01-27 10:15:34.360002
13772898,80836013,Shared room,,Eastern Suburbs,2,0.0,2,1.0,31.0,,-33.954216,151.24868,2017-01-27 10:15:33.938191
16278566,51980386,Shared room,,Eastern Suburbs,0,0.0,1,1.0,39.0,,-33.890277,151.268878,2017-01-27 10:15:33.715792
8327938,36756718,Shared room,,Eastern Suburbs,2,0.0,10,1.0,30.0,,-33.921235,151.257681,2017-01-27 10:15:33.504450
8329173,36756718,Shared room,,Eastern Suburbs,0,0.0,6,1.0,30.0,,-33.920837,151.257648,2017-01-27 10:15:33.275502
8300080,36756718,Shared room,,Eastern Suburbs,1,0.0,10,1.0,30.0,,-33.920667,151.257495,2017-01-27 10:15:33.054436
8299816,36756718,Shared room,,Eastern Suburbs,0,0.0,10,1.0,30.0,,-33.920747,151.257343,2017-01-27 10:15:32.844895
8328010,36756718,Shared room,,Eastern Suburbs,2,0.0,10,1.0,30.0,,-33.919509,151.25772,2017-01-27 10:15:32.635579
7011034,36756718,Shared room,,Eastern Suburbs,14,3.0,8,1.0,14.0,,-33.919646,151.25759,2017-01-27 10:15:32.420465
8328968,36756718,Shared room,,Eastern Suburbs,3,2.5,12,1.0,30.0,,-33.920793,151.257215,2017-01-27 10:15:30.651489
8329099,36756718,Shared room,,Eastern Suburbs,1,0.0,12,1.0,20.0,,-33.920685,151.257113,2017-01-27 10:15:30.442403
8279545,36756718,Shared room,,Eastern Suburbs,0,0.0,8,1.0,30.0,,-33.919741,151.257411,2017-01-27 10:15:30.217547
8329113,36756718,Shared room,,Eastern Suburbs,1,0.0,6,1.0,30.0,,-33.920622,151.257088,2017-01-27 10:15:30.005091
7016243,36756718,Shared room,,Eastern Suburbs,1,0.0,8,1.0,14.0,,-33.91945,151.257306,2017-01-27 10:15:29.795480
8279683,36756718,Shared room,,Eastern Suburbs,0,0.0,1,1.0,30.0,,-33.919242,151.257154,2017-01-27 10:15:29.581921
8328947,36756718,Shared room,,Eastern Suburbs,2,0.0,12,1.0,30.0,,-33.919707,151.256929,2017-01-27 10:15:29.368236
7025724,36756718,Shared room,,Eastern Suburbs,2,0.0,8,1.0,14.0,,-33.920034,151.256769,2017-01-27 10:15:29.154990
8329062,36756718,Shared room,,Eastern Suburbs,1,0.0,12,1.0,30.0,,-33.919809,151.256197,2017-01-27 10:15:28.941733
8328937,36756718,Shared room,,Eastern Suburbs,1,0.0,12,1.0,30.0,,-33.920503,151.255898,2017-01-27 10:15:28.735444
8329128,36756718,Shared room,,Eastern Suburbs,2,0.0,6,1.0,30.0,,-33.919391,151.256227,2017-01-27 10:15:28.523647
8328805,36756718,Shared room,,Eastern Suburbs,1,0.0,12,1.0,30.0,,-33.919311,151.256212,2017-01-27 10:15:28.301464
8279826,36756718,Shared room,,Eastern Suburbs,0,0.0,8,1.0,30.0,,-33.920033,151.255967,2017-01-27 10:15:28.085621
7025890,36756718,Shared room,,Eastern Suburbs,6,3.5,8,1.0,14.0,,-33.920817,151.255653,2017-01-27 10:15:27.872599
8329075,36756718,Shared room,,Eastern Suburbs,1,0.0,12,1.0,30.0,,-33.919416,151.255524,2017-01-27 10:15:27.645533
8279192,36756718,Shared room,,Eastern Suburbs,0,0.0,8,1.0,26.0,,-33.919161,151.255408,2017-01-27 10:15:27.434223
16291724,67614860,Shared room,,Eastern Suburbs,0,0.0,1,1.0,24.0,,-33.892459,151.254536,2017-01-27 10:15:27.207514
6390168,33313705,Shared room,,Inner Sydney,0,0.0,1,1.0,27.0,,-33.89673,151.215921,2017-01-27 10:15:26.994232
10366832,53357351,Shared room,,Inner Sydney,0,0.0,1,1.0,22.0,,-33.880419,151.2158,2017-01-27 10:15:25.451956
9512549,49290244,Shared room,,Inner Sydney,0,0.0,1,1.0,36.0,,-33.890682,151.213659,2017-01-27 10:15:25.235639
4802942,23197994,Shared room,,Inner Sydney,0,0.0,1,1.0,24.0,,-33.884224,151.210698,2017-01-27 10:15:24.807818
11089809,56919944,Shared room,,Inner Sydney,2,0.0,1,1.0,24.0,,-33.883853,151.191562,2017-01-27 10:15:24.602436
7248750,22472075,Shared room,,Inner Sydney,0,0.0,1,1.0,27.0,,-33.868541,151.190087,2017-01-27 10:15:24.392507
2571811,13168915,Shared room,,St George-Sutherland,2,0.0,1,1.0,37.0,,-33.957164,151.155304,2017-01-27 10:15:24.175966
8118361,42867275,Shared room,,St George-Sutherland,2,0.0,2,1.0,30.0,,-33.978191,151.136139,2017-01-27 10:15:23.967673
15462530,20199770,Shared room,,Inner Sydney,0,0.0,1,1.0,35.0,,-33.884594,151.17965,2017-01-27 10:15:23.758933
6317589,32803646,Shared room,,Lower Northern Sydney,3,3.5,2,1.0,27.0,,-33.819561,151.179473,2017-01-27 10:15:23.550538
14970542,94293767,Shared room,,Fairfield-Liverpool,0,0.0,1,1.0,24.0,,-33.92731,150.882322,2017-01-27 10:15:22.275472
6748487,28177223,Shared room,,Eastern Suburbs,0,0.0,1,1.0,33.0,,-33.889323,151.270481,2017-01-27 10:15:22.066561
8277126,34923740,Shared room,,Eastern Suburbs,11,4.0,12,1.0,27.0,,-33.890044,151.27184,2017-01-27 10:15:21.848032
6960525,32803646,Shared room,,Lower Northern Sydney,0,0.0,1,1.0,31.0,,-33.818954,151.177756,2017-01-27 10:15:19.506895
15117103,91177774,Shared room,,Inner Sydney,2,0.0,1,1.0,31.0,,-33.899467,151.169243,2017-01-27 10:15:19.289671
13999472,6073132,Shared room,,St George-Sutherland,0,0.0,16,1.0,20.0,,-33.948007,151.145418,2017-01-27 10:15:19.070507
15333545,81397272,Shared room,,Inner Western Sydney,0,0.0,2,1.0,39.0,,-33.877215,151.1079,2017-01-27 10:15:18.861520
15427500,81397272,Shared room,,Inner Western Sydney,0,0.0,1,1.0,20.0,,-33.877822,151.105828,2017-01-27 10:15:18.425544
8599479,45211593,Shared room,,Inner Western Sydney,3,5.0,1,1.0,15.0,,-33.870406,151.099222,2017-01-27 10:15:18.217573
16469143,89922092,Shared room,,Inner Western Sydney,0,0.0,3,1.0,20.0,,-33.891384,151.113334,2017-01-27 10:15:18.005963
14693506,47587383,Shared room,,Eastern Suburbs,0,0.0,1,1.0,27.0,,-33.894786,151.27298,2017-01-27 10:15:17.789637
9958998,50974211,Shared room,,Eastern Suburbs,1,0.0,1,1.0,36.0,,-33.886209,151.273926,2017-01-27 10:15:17.577607
16653506,78412431,Shared room,,Eastern Suburbs,0,0.0,1,1.0,31.0,,-33.887176,151.272967,2017-01-27 10:15:16.955603
8275939,34923740,Shared room,,Eastern Suburbs,3,4.5,10,1.0,27.0,,-33.891042,151.27273,2017-01-27 10:15:16.534004
8275393,34923740,Shared room,,Eastern Suburbs,3,4.5,8,1.0,27.0,,-33.891028,151.272531,2017-01-27 10:15:16.313499
8329176,36756718,Shared room,,Eastern Suburbs,0,0.0,1,1.0,30.0,,-33.919119,151.257024,2017-01-27 10:15:13.821534
12797954,69718422,Shared room,,Lower Northern Sydney,15,5.0,1,1.0,25.0,,-33.847471,151.215422,2017-01-27 10:15:13.601631
8276269,34923740,Shared room,,Eastern Suburbs,4,4.5,10,1.0,27.0,,-33.891251,151.273218,2017-01-27 10:15:13.383557
16020127,19041225,Shared room,,Inner Sydney,0,0.0,1,1.0,27.0,,-33.878363,151.207148,2017-01-27 10:15:13.173516
12798686,55219205,Shared room,,Eastern Suburbs,0,0.0,1,1.0,20.0,,-33.88939,151.26333,2017-01-27 10:15:12.964787
15264040,26373214,Shared room,,Inner Sydney,1,0.0,1,1.0,39.0,,-33.868809,151.202029,2017-01-27 10:15:12.757917
16358695,61909324,Shared room,,Inner Sydney,1,0.0,1,1.0,23.0,,-33.921769,151.209625,2017-01-27 10:15:12.541336
11826366,30781917,Shared room,,Eastern Suburbs,0,0.0,1,1.0,25.0,,-33.886781,151.266152,2017-01-27 10:15:12.328222
11697596,61905581,Shared room,,Eastern Suburbs,1,0.0,1,1.0,26.0,,-33.887572,151.267922,2017-01-27 10:15:12.110211
8275913,34923740,Shared room,,Eastern Suburbs,3,3.5,8,1.0,27.0,,-33.89104,151.273837,2017-01-27 10:15:11.889514
7009651,34923740,Shared room,,Eastern Suburbs,9,3.5,8,1.0,27.0,,-33.891146,151.273909,2017-01-27 10:15:11.676526
12524083,45211593,Shared room,,Inner Western Sydney,5,4.0,1,1.0,20.0,,-33.870771,151.107581,2017-01-27 10:15:11.459926
12570840,30781917,Shared room,,Eastern Suburbs,0,0.0,1,1.0,18.0,,-33.887848,151.266466,2017-01-27 10:15:11.235606
12028646,50053984,Shared room,,Eastern Suburbs,0,0.0,1,1.0,24.0,,-33.886653,151.273524,2017-01-27 10:15:11.024025
16445010,33309986,Shared room,,Eastern Suburbs,0,0.0,1,1.0,39.0,,-33.89481,151.272476,2017-01-27 10:15:10.797483
8276300,34923740,Shared room,,Eastern Suburbs,3,4.0,10,1.0,29.0,,-33.89141,151.273442,2017-01-27 10:15:10.365562
6672708,34923740,Shared room,,Eastern Suburbs,11,3.5,8,1.0,27.0,,-33.890022,151.272223,2017-01-27 10:15:10.140321
16754741,59139392,Shared room,,Eastern Suburbs,0,0.0,1,1.0,21.0,,-33.910935,151.246216,2017-01-27 10:15:07.224154
15347261,97868801,Shared room,,Inner Sydney,0,0.0,1,1.0,28.0,,-33.885597,151.195419,2017-01-27 10:15:06.793592
13316286,5621878,Shared room,,Eastern Suburbs,3,4.5,1,1.0,20.0,,-33.908077,151.221224,2017-01-27 10:15:06.581538
15422885,52825491,Shared room,,Inner Western Sydney,3,3.5,2,1.0,20.0,,-33.875145,151.101436,2017-01-27 10:15:06.371552
15808444,69162065,Shared room,,Inner Sydney,1,0.0,2,1.0,41.0,,-33.899427,151.210236,2017-01-27 10:15:05.301527
15034299,61909324,Shared room,,Inner Sydney,2,0.0,1,1.0,23.0,,-33.921961,151.209285,2017-01-27 10:15:05.089639
10473755,7690556,Shared room,,Inner Western Sydney,20,3.5,16,1.0,24.0,,-33.876274,151.107505,2017-01-27 10:15:04.884268
10372182,50974211,Shared room,,Eastern Suburbs,0,0.0,1,1.0,36.0,,-33.88838,151.275196,2017-01-27 10:15:04.456412
10935365,4070730,Shared room,,Inner Sydney,2,0.0,2,1.0,39.0,,-33.869796,151.222356,2017-01-27 10:15:04.243866
11908565,38799083,Shared room,,Inner Western Sydney,29,4.5,1,1.0,24.0,,-33.871232,151.096484,2017-01-27 10:15:04.028000
3987839,20671885,Shared room,,Inner Sydney,17,4.0,5,1.0,24.0,,-33.895539,151.207375,2017-01-27 10:15:01.682312
16730091,108968530,Shared room,,Inner Western Sydney,0,0.0,1,1.0,20.0,,-33.875574,151.106445,2017-01-27 10:15:01.464181
11123983,57322688,Shared room,,Inner Sydney,10,4.0,1,1.0,30.0,,-33.871081,151.225457,2017-01-27 10:15:01.254131
11615777,61503082,Shared room,,Eastern Suburbs,0,0.0,1,1.0,22.0,,-33.893638,151.262037,2017-01-27 10:15:01.035498
7997417,12935238,Shared room,,Eastern Suburbs,0,0.0,1,1.0,27.0,,-33.883936,151.272718,2017-01-27 10:15:00.815641
11827800,1250499,Shared room,,Eastern Suburbs,2,0.0,1,1.0,11.0,,-33.890973,151.273163,2017-01-27 10:15:00.592009
12296860,61909324,Shared room,,Inner Sydney,12,4.5,1,1.0,23.0,,-33.922216,151.209291,2017-01-27 10:15:00.372298
14718740,43976171,Shared room,,St George-Sutherland,2,0.0,1,1.0,20.0,,-33.948217,151.080778,2017-01-27 10:15:00.159754
16017991,51350647,Shared room,,Eastern Suburbs,0,0.0,1,1.0,27.0,,-33.895683,151.25294,2017-01-27 10:14:59.937626
7353627,24800212,Shared room,,Inner Sydney,36,4.5,1,1.0,30.0,,-33.890527,151.201113,2017-01-27 10:14:59.726494
5306978,23172471,Shared room,,Lower Northern Sydney,22,4.5,1,1.0,31.0,,-33.818505,151.244352,2017-01-27 10:14:59.514311
13720258,57562076,Shared room,,Eastern Suburbs,0,0.0,2,1.0,14.0,,-33.941343,151.242553,2017-01-27 10:14:59.301654
13307045,42151918,Shared room,,Inner Sydney,0,0.0,1,1.0,21.0,,-33.883158,151.203052,2017-01-27 10:14:59.093529
11897814,61909324,Shared room,,Inner Sydney,7,4.0,1,1.0,23.0,,-33.921987,151.207933,2017-01-27 10:14:58.877593
9420711,47940026,Shared room,,Inner Sydney,0,0.0,1,1.0,31.0,,-33.876615,151.205285,2017-01-27 10:14:58.664116
11776378,29057639,Shared room,,Lower Northern Sydney,0,0.0,1,1.0,26.0,,-33.829342,151.217568,2017-01-27 10:14:58.458596
16345646,5367793,Shared room,,Eastern Suburbs,1,0.0,1,1.0,31.0,,-33.889744,151.284703,2017-01-27 10:14:58.243506
15476823,81397272,Shared room,,Inner Western Sydney,1,0.0,1,1.0,26.0,,-33.87766,151.106244,2017-01-27 10:14:58.032081
10952384,56802408,Shared room,,Inner Sydney,0,0.0,2,1.0,24.0,,-33.877498,151.19845,2017-01-27 10:14:56.255396
8059130,4448490,Shared room,,Inner Sydney,2,0.0,2,1.0,27.0,,-33.922758,151.188754,2017-01-27 10:14:56.039930
16518195,68028126,Shared room,,Inner Sydney,0,0.0,1,1.0,39.0,,-33.868328,151.202025,2017-01-27 10:14:55.618010
16075210,67823261,Shared room,,Eastern Suburbs,0,0.0,1,1.0,27.0,,-33.892019,151.262885,2017-01-27 10:14:55.407558
14080888,81812160,Shared room,,Northern Beaches,2,0.0,1,1.0,31.0,,-33.709268,151.302668,2017-01-27 10:14:54.974579
16115217,51712276,Shared room,,Inner Western Sydney,3,4.0,4,1.0,15.0,,-33.890197,151.113682,2017-01-27 10:14:54.761695
8393389,44226508,Shared room,,Eastern Suburbs,6,5.0,1,1.0,31.0,,-33.920159,151.25654,2017-01-27 10:14:54.334273
4795862,24678610,Shared room,,Eastern Suburbs,3,4.5,1,1.0,20.0,,-33.942249,151.240014,2017-01-27 10:14:54.127467
13694461,79827431,Shared room,,Eastern Suburbs,0,0.0,2,1.0,24.0,,-33.889645,151.270275,2017-01-27 10:14:53.915405
13394944,1944420,Shared room,,Lower Northern Sydney,1,0.0,1,1.0,24.0,,-33.824164,151.201713,2017-01-27 10:14:53.709948
14766349,66885320,Shared room,,Eastern Suburbs,0,0.0,1,1.0,24.0,,-33.918857,151.225413,2017-01-27 10:14:53.493252
651796,3275877,Shared room,,Eastern Suburbs,0,0.0,1,1.0,39.0,,-33.946527,151.242427,2017-01-27 10:14:53.064029
16531162,107285002,Shared room,,Canterbury-Bankstown,0,0.0,1,1.0,24.0,,-33.911075,151.120974,2017-01-27 10:14:52.853486
15333943,81397272,Shared room,,Inner Western Sydney,1,0.0,1,1.0,20.0,,-33.876164,151.106456,2017-01-27 10:14:52.635522
4541537,1346688,Shared room,,Inner Sydney,3,4.5,2,1.0,35.0,,-33.901794,151.183009,2017-01-27 10:14:50.626686
6892009,36107319,Shared room,,Inner Sydney,48,4.5,1,1.0,27.0,,-33.880536,151.208235,2017-01-27 10:14:50.416595
11763506,27665639,Shared room,,Inner Sydney,26,4.5,2,1.0,27.0,,-33.926152,151.214989,2017-01-27 10:14:50.203661
11514783,60689118,Shared room,,Lower Northern Sydney,1,0.0,1,1.0,21.0,,-33.799399,151.176687,2017-01-27 10:14:49.994471
7271064,38069966,Shared room,,Inner Sydney,1,0.0,2,1.0,26.0,,-33.888528,151.180592,2017-01-27 10:14:49.143948
16005571,61522691,Shared room,,Canterbury-Bankstown,4,4.5,1,1.0,20.0,,-33.922301,151.082636,2017-01-27 10:14:48.723449
7724423,38799083,Shared room,,Inner Western Sydney,8,5.0,1,1.0,24.0,,-33.871268,151.097,2017-01-27 10:14:48.512868
552862,348637,Shared room,,Eastern Suburbs,57,4.5,1,1.0,24.0,,-33.908583,151.250539,2017-01-27 10:14:48.297895
2554397,13079679,Shared room,,Eastern Suburbs,34,4.0,2,1.0,35.0,,-33.889,151.275503,2017-01-27 10:14:47.659832
16326281,61909324,Shared room,,Inner Sydney,4,5.0,1,1.0,23.0,,-33.922122,151.209577,2017-01-27 10:14:47.227850
16136123,105270597,Shared room,,St George-Sutherland,1,0.0,1,1.0,23.0,,-33.950673,151.13387,2017-01-27 10:14:44.479637
16606000,36107319,Shared room,,Inner Sydney,0,0.0,1,1.0,30.0,,-33.880822,151.210224,2017-01-27 10:14:43.841749
13501231,77444232,Shared room,,Inner Sydney,0,0.0,1,1.0,31.0,,-33.874068,151.219386,2017-01-27 10:14:43.625981
11742609,539485,Shared room,,St George-Sutherland,57,5.0,2,1.0,38.0,,-33.929808,151.15019,2017-01-27 10:14:43.408088
8435684,44417087,Shared room,,Eastern Suburbs,1,0.0,1,1.0,22.0,,-33.892061,151.25369,2017-01-27 10:14:43.201447
10686507,55206085,Shared room,,Blacktown,4,3.0,6,1.0,31.0,,-33.729015,150.914818,2017-01-27 10:14:42.987634
13366656,69718422,Shared room,,Lower Northern Sydney,15,4.5,1,1.0,24.0,,-33.846827,151.212763,2017-01-27 10:14:42.769780
10818765,44797584,Shared room,,Inner Western Sydney,0,0.0,1,1.0,38.0,,-33.826107,151.086357,2017-01-27 10:14:42.561713
13647608,12155820,Shared room,,St George-Sutherland,0,0.0,1,1.0,39.0,,-33.952311,151.140159,2017-01-27 10:14:42.355801
12410009,67113901,Shared room,,Lower Northern Sydney,0,0.0,2,1.0,39.0,,-33.838636,151.209481,2017-01-27 10:14:42.148284
12376186,56006561,Shared room,,Eastern Suburbs,0,0.0,1,1.0,20.0,,-33.89138,151.257359,2017-01-27 10:14:41.935564
